GeneID,padj_dat_ev,padj_dat_rna,padj_dat_ox,padj_dat_rna_lp,padj_dat_ox_lp,padj_dat_rna_op,padj_dat_ox_op
Phvul.009G173000.1,NA,NA,5.53712370690584e-8,NA,1.29317853641364e-4,NA,NA
Phvul.009G174600.1,NA,1.31028779221787e-29,NA,NA,NA,NA,NA
Phvul.009G174900.1,NA,0.00772391570685691,NA,NA,4.09621982318546e-9,NA,1.28366040075716e-9
Phvul.009G175200.1,NA,NA,0.0108199159228923,NA,NA,NA,NA
Phvul.009G175600.1,NA,NA,NA,NA,3.03850831399556e-6,NA,NA
Phvul.009G176750.1,NA,NA,0.0314722788566343,NA,NA,NA,NA
Phvul.009G177400.2,NA,NA,NA,NA,4.30242661562054e-7,NA,NA
Phvul.009G178000.1,NA,NA,5.21653366049958e-33,NA,7.39221910257571e-11,NA,NA
Phvul.009G178500.2,1.95545417248303e-21,NA,NA,NA,NA,3.71742017472277e-11,3.59986665385997e-22
Phvul.009G178600.1,NA,0.0235303002229148,NA,NA,NA,NA,NA
Phvul.009G178900.1,NA,NA,NA,NA,2.74759779635428e-5,NA,NA
Phvul.009G179600.1,NA,NA,NA,NA,NA,NA,1.38551973893483e-9
Phvul.009G180401.1,1.91095283925925e-5,NA,NA,NA,NA,NA,NA
Phvul.009G181500.1,NA,0.0152879542775195,2.40803533726103e-18,8.82585764798868e-5,4.82081106279881e-14,NA,NA
Phvul.009G182000.1,NA,NA,NA,NA,NA,NA,0.0297194401834561
Phvul.009G183600.3,NA,NA,9.87335307347727e-6,NA,0.0431624407700002,NA,NA
Phvul.009G184900.1,NA,NA,0.00629433564373424,NA,3.48703819806483e-4,NA,NA
Phvul.009G186100.2,1.52069673254613e-20,NA,NA,NA,NA,NA,1.54429431846461e-37
Phvul.009G186300.1,5.12228199395232e-22,0.0247789738513773,NA,NA,NA,NA,5.67901302510544e-34
Phvul.009G186400.1,NA,NA,NA,NA,NA,NA,0.0133434223501883
Phvul.009G186800.1,NA,NA,NA,NA,NA,NA,4.28535829356051e-6
Phvul.009G187400.1,NA,NA,1.36824159411986e-24,NA,1.82966330605825e-11,NA,NA
Phvul.009G187700.1,NA,2.28217439629538e-5,NA,NA,0.028531090135298202,NA,3.65789324106913e-4
Phvul.009G187800.1,4.14642238436913e-11,0.00109656346455736,5.75401122855242e-94,NA,5.21408846489878e-32,NA,3.04189570511575e-21
Phvul.009G188800.1,NA,NA,9.96908913542455e-5,NA,NA,NA,2.26605829743862e-4
Phvul.009G189000.1,7.15792071077788e-15,3.45088165957395e-4,NA,NA,2.22851904136948e-4,NA,1.66393895877292e-194
Phvul.009G189700.1,NA,NA,NA,NA,2.17854024659508e-11,NA,NA
Phvul.009G192401.1,NA,0.00624142012708951,1.25433323137243e-11,NA,NA,NA,NA
Phvul.009G192501.1,NA,7.4228561883396e-4,5.14168411351622e-8,NA,0.0190485767297231,NA,NA
Phvul.009G194100.1,NA,NA,0.021953493624093198,NA,NA,NA,3.09867699438948e-4
Phvul.009G196900.1,NA,0.0095054502026755,NA,NA,NA,NA,NA
Phvul.009G197000.1,3.55651725524186e-16,9.01969613905317e-20,3.95824443735286e-13,NA,NA,NA,4.95079828964896e-19
Phvul.009G197100.1,NA,2.22853857083851e-5,1.22098296594636e-12,NA,0.0466107754778858,NA,6.45193208380665e-36
Phvul.009G197700.1,NA,NA,0.0150581158981172,NA,NA,NA,NA
Phvul.009G198400.1,9.50012369448416e-4,NA,NA,NA,NA,4.72419066111003e-16,NA
Phvul.009G199200.1,NA,NA,9.95607755579151e-6,NA,NA,NA,NA
Phvul.009G199400.1,NA,NA,2.58378215678887e-7,NA,4.819585981954e-8,NA,2.88962814289329e-4
Phvul.009G201000.1,NA,NA,0.029856867418808,NA,NA,NA,NA
Phvul.009G203400.1,NA,NA,5.05935240164782e-16,NA,NA,NA,NA
Phvul.009G207300.1,NA,0.00510495873573641,NA,NA,NA,NA,NA
Phvul.009G207800.1,NA,NA,0.0289988837241847,NA,NA,NA,NA
Phvul.009G208400.1,NA,NA,NA,NA,2.79301700556532e-4,NA,NA
Phvul.009G209800.1,NA,NA,NA,NA,5.90229205764401e-4,NA,NA
Phvul.009G210332.1,NA,NA,8.38804745133557e-5,NA,4.64060478082965e-4,NA,NA
Phvul.009G210680.1,NA,0.0129701433329657,NA,NA,1.84058533397138e-6,NA,NA
Phvul.009G210900.1,0.0321375343397543,NA,NA,NA,0.0214307621324482,NA,NA
Phvul.009G211000.1,NA,1.86833325593621e-4,NA,NA,NA,NA,NA
Phvul.009G211150.1,NA,2.69161861357927e-7,NA,NA,NA,NA,NA
Phvul.009G211200.2,6.65621138410741e-4,NA,NA,NA,NA,NA,NA
Phvul.009G211700.1,1.21431372632763e-6,NA,NA,NA,NA,5.67523980582864e-14,NA
Phvul.009G212700.1,NA,NA,NA,NA,4.0928721798157e-4,NA,NA
Phvul.009G212800.1,NA,NA,NA,NA,0.00216486156173315,NA,NA
Phvul.009G212900.1,NA,NA,NA,NA,0.0369158101588985,NA,NA
Phvul.009G214500.1,0.0282849317241648,NA,NA,NA,NA,NA,NA
Phvul.009G215600.1,2.0157643163017e-10,2.52001449298265e-6,NA,NA,NA,NA,2.31562986705122e-57
Phvul.009G217000.1,NA,NA,2.13853130476578e-17,NA,2.51784191645106e-14,NA,NA
Phvul.009G217500.1,NA,NA,4.58590925285912e-8,NA,NA,NA,NA
Phvul.009G219700.1,NA,NA,3.16881986613011e-5,NA,0.00242973857528869,NA,NA
Phvul.009G220400.2,NA,NA,1.03814891055576e-8,NA,2.61420703856884e-12,NA,NA
Phvul.009G220500.1,NA,NA,5.10569998790221e-6,NA,NA,NA,NA
Phvul.009G220800.1,NA,1.3148814950188e-4,NA,NA,NA,NA,NA
Phvul.009G221000.1,NA,0.0422428628482254,NA,NA,4.26081601710844e-4,NA,NA
Phvul.009G221600.1,NA,0.0186929634262352,NA,NA,NA,NA,NA
Phvul.009G221900.1,2.63217164992285e-7,NA,NA,NA,NA,NA,1.92419344065612e-13
Phvul.009G223800.1,4.09487774790144e-18,6.38748838165703e-5,NA,NA,NA,NA,5.24776770700112e-26
Phvul.009G225000.1,NA,NA,3.42920649585672e-7,NA,2.21544313248162e-13,NA,NA
Phvul.009G225200.1,NA,NA,0.0214577556133973,NA,0.00184423355073685,NA,NA
Phvul.009G225800.1,5.98951032448482e-6,NA,NA,NA,7.89257812779888e-12,2.73157601903553e-7,NA
Phvul.009G226900.1,NA,NA,NA,NA,1.53512844160494e-8,NA,NA
Phvul.009G227600.1,NA,6.73142680294513e-7,NA,NA,NA,NA,NA
Phvul.009G229400.1,NA,NA,6.15491787222949e-8,NA,NA,NA,NA
Phvul.009G229500.1,NA,0.0333428117947913,NA,NA,1.78799701878847e-17,NA,1.43433541823277e-16
Phvul.009G230700.1,NA,0.0100698773348935,1.61033687221908e-32,NA,5.13868211805696e-24,NA,2.05235326284593e-6
Phvul.009G231700.1,NA,NA,2.57972111442005e-24,NA,2.16653238947071e-11,NA,NA
Phvul.009G232400.1,NA,NA,5.03213525094999e-9,NA,1.53011592352727e-4,NA,NA
Phvul.009G232500.1,NA,NA,NA,NA,1.52510245548857e-6,NA,NA
Phvul.009G233200.1,NA,NA,NA,NA,0.00284212325210477,NA,NA
Phvul.009G233300.1,NA,NA,NA,NA,7.69999344857272e-5,NA,NA
Phvul.009G234500.1,NA,0.00370875797756952,NA,0.047595904512556,NA,NA,NA
Phvul.009G234900.1,0.021219584528866402,6.18949585008952e-4,NA,NA,NA,NA,6.19678365189358e-5
Phvul.009G236600.1,NA,NA,5.77673095736418e-34,NA,3.03706944768177e-24,NA,NA
Phvul.009G238400.1,1.35531432224177e-5,NA,3.73368585846515e-5,NA,NA,0.0266159215968821,NA
Phvul.009G238500.1,NA,NA,1.49487940090471e-13,NA,NA,NA,NA
Phvul.009G239100.1,NA,NA,3.01842360167168e-5,NA,8.06816822591249e-4,NA,NA
Phvul.009G240000.1,NA,NA,NA,NA,NA,NA,2.52404179635887e-10
Phvul.009G240677.1,NA,NA,1.06160356106327e-12,0.0405473107484936,1.61475632676403e-6,NA,NA
Phvul.009G240688.1,NA,NA,NA,NA,NA,NA,0.0118715809829919
Phvul.009G243000.1,1.14308155808749e-16,NA,NA,NA,NA,NA,3.44543075117376e-21
Phvul.009G244200.1,NA,NA,1.97292444370552e-19,NA,3.88740360977909e-6,NA,NA
Phvul.009G244600.1,0.0404997768253749,4.39181205741065e-11,NA,NA,NA,NA,1.11180684659813e-6
Phvul.009G245000.1,NA,NA,NA,NA,NA,0.00903752317855761,NA
Phvul.009G247200.1,NA,NA,9.62848803019481e-6,NA,0.0076306306082677,NA,NA
Phvul.009G249000.1,NA,NA,1.253155306371e-16,NA,NA,NA,NA
Phvul.009G249500.1,NA,NA,NA,NA,NA,NA,2.91409882782425e-6
Phvul.009G249700.1,NA,0.00374651203944148,NA,1.52146978627139e-4,NA,NA,NA
Phvul.009G250000.1,NA,NA,0.0132300428261711,NA,NA,NA,NA
Phvul.009G252300.1,NA,NA,NA,NA,NA,NA,3.14633391480872e-7
Phvul.009G252900.1,NA,NA,3.15897222622178e-7,NA,NA,0.0046008182372256,NA
Phvul.009G254400.1,NA,NA,NA,NA,3.67845243193799e-5,NA,NA
Phvul.009G254500.1,NA,0.00426553840221937,NA,NA,NA,NA,2.93156525866984e-18
Phvul.009G256400.1,NA,NA,2.41955952950433e-24,0.0456809096908699,1.65714796402439e-7,NA,NA
Phvul.009G256600.1,0.0459685741974624,NA,NA,NA,NA,NA,NA
Phvul.009G256900.1,0.00692427267173451,0.0159478819902302,6.99656517792989e-58,NA,NA,NA,7.37167330858827e-11
Phvul.009G257000.1,NA,NA,0.00627745387516767,NA,0.0263724531524495,NA,NA
Phvul.009G257100.1,NA,NA,NA,NA,NA,NA,1.12290106608194e-9
Phvul.009G257400.1,NA,0.00174946602463043,1.74336162084465e-24,NA,7.24831501816118e-17,NA,NA
Phvul.009G258400.1,NA,NA,NA,NA,6.07767301150539e-8,NA,NA
Phvul.009G258800.1,0.0174011012717433,NA,NA,NA,NA,NA,NA
Phvul.009G259650.1,NA,NA,4.6232001297168e-8,NA,NA,NA,NA
Phvul.009G260200.1,NA,NA,0.00106295801143765,NA,NA,NA,NA
Phvul.009G260500.1,NA,0.00101944621829232,NA,NA,1.75806363973638e-13,NA,NA
Phvul.009G261700.1,0.0021033546085665,NA,NA,NA,NA,NA,5.20150234695447e-4
Phvul.009G262900.1,NA,0.00307631127034835,NA,NA,NA,NA,NA
Phvul.010G000300.2,NA,1.00648368751229e-4,NA,NA,NA,NA,NA
Phvul.010G001300.1,NA,NA,1.54915211908235e-14,NA,5.07243165746183e-8,NA,NA
Phvul.010G001600.2,NA,NA,3.48911570344958e-17,NA,NA,NA,0.0025644307822845
Phvul.010G002000.1,NA,NA,3.80642493121476e-6,NA,NA,NA,NA
Phvul.010G003800.1,NA,NA,NA,NA,NA,NA,0.00381162527405156
Phvul.010G004200.2,NA,NA,NA,NA,NA,NA,5.86049205114927e-5
Phvul.010G005100.1,NA,0.0014179488239394,NA,NA,NA,NA,NA
Phvul.010G005500.1,0.0010903819108008,NA,1.26120390369112e-19,NA,0.0352743570044169,NA,1.75241425460469e-9
Phvul.010G005900.1,3.847792536144e-5,0.00395277427469855,NA,NA,NA,NA,3.50580766168052e-6
Phvul.010G007700.1,NA,NA,1.260593144327e-19,NA,2.38411346110241e-17,NA,NA
Phvul.010G008600.1,0.00551119583463011,NA,NA,NA,NA,NA,NA
Phvul.010G008800.1,5.98951032448482e-6,0.0204534912344037,1.20371921701615e-54,NA,NA,NA,NA
Phvul.010G009000.2,NA,NA,1.10784063494449e-6,NA,1.79425978358273e-5,NA,NA
Phvul.010G009200.1,8.58847505686711e-12,0.010023446350316,1.25444955962844e-40,NA,NA,NA,NA
Phvul.010G009500.1,NA,NA,1.28188303306878e-30,NA,NA,NA,0.0415081022715025
Phvul.010G010200.1,NA,NA,1.34654767491108e-15,NA,4.54260135127031e-11,NA,NA
Phvul.010G010900.1,NA,NA,4.42143226857485e-13,NA,2.68167148294706e-14,NA,NA
Phvul.010G011500.1,NA,NA,5.07758891811787e-33,NA,NA,NA,NA
Phvul.010G011900.1,NA,0.0311398832201858,NA,NA,NA,NA,NA
Phvul.010G012800.1,0.0205315562334656,NA,NA,NA,NA,NA,2.01283449462547e-4
Phvul.010G013200.1,0.0337337419352373,NA,NA,NA,NA,0.0449105998374659,0.00131719214411425
Phvul.010G014300.1,0.0145279215218423,0.0142172504465217,NA,NA,NA,NA,3.09867699438948e-4
Phvul.010G014800.2,NA,NA,6.73725333671514e-71,NA,1.82095671935154e-10,NA,NA
Phvul.010G015400.1,NA,NA,3.8078635563635e-11,NA,0.00251547254382827,NA,NA
Phvul.010G016200.1,NA,NA,1.95746852394165e-22,NA,NA,NA,0.0411564819462043
Phvul.010G016300.1,NA,NA,2.42851242838558e-11,NA,6.22886474401857e-14,NA,NA
Phvul.010G017600.1,6.86906486091992e-4,NA,NA,NA,NA,1.5347496654870402e-05,NA
Phvul.010G017700.1,NA,0.00589797286721856,NA,NA,NA,NA,2.05995832350708e-12
Phvul.010G019201.1,NA,0.0107532018220722,6.31996020904253e-15,NA,0.00438742167912173,NA,NA
Phvul.010G019350.1,NA,NA,4.22043730261848e-6,NA,NA,NA,NA
Phvul.010G019701.1,NA,NA,1.15035565795592e-4,NA,NA,NA,NA
Phvul.010G019900.1,NA,0.0270218622052288,NA,NA,1.75786058172451e-7,NA,NA
Phvul.010G020400.1,NA,NA,8.29410563497723e-10,NA,NA,NA,NA
Phvul.010G021700.1,NA,0.00589797286721856,NA,NA,NA,NA,3.03091948579191e-12
Phvul.010G022400.1,0.0308931849689139,NA,NA,NA,NA,8.00525431286132e-6,NA
Phvul.010G023700.1,NA,NA,1.0611919401713e-8,NA,0.00307097624923801,NA,NA
Phvul.010G023900.1,NA,0.0425681551061406,NA,NA,0.0080064882579638,NA,NA
Phvul.010G024301.1,NA,NA,9.39262033192275e-8,NA,NA,NA,NA
Phvul.010G024900.1,NA,NA,NA,NA,1.11511387143629e-8,NA,NA
Phvul.010G025800.1,0.00291074651315707,1.89964050424052e-4,4.14843522055877e-5,NA,0.0352461394899565,NA,4.49688764515326e-4
Phvul.010G026100.1,NA,NA,7.67243069571626e-155,NA,NA,NA,1.20954688814062e-5
Phvul.010G027000.1,NA,NA,1.21459515845294e-20,NA,4.44207666445256e-4,NA,NA
Phvul.010G027100.1,NA,NA,1.24226866310543e-42,NA,5.13417108532568e-7,NA,NA
Phvul.010G027300.1,NA,NA,1.08423050335857e-100,NA,NA,NA,2.52879497037065e-4
Phvul.010G027450.1,NA,NA,1.97447463096762e-10,NA,NA,NA,NA
Phvul.010G027700.1,NA,NA,1.45024213794039e-27,NA,NA,NA,NA
Phvul.010G028101.1,NA,NA,1.50982785893859e-28,NA,6.44747194299113e-8,NA,NA
Phvul.010G028600.1,NA,NA,0.00764162261352408,NA,NA,NA,NA
Phvul.010G028700.1,NA,NA,1.24995232372526e-32,NA,NA,NA,0.0110431980520624
Phvul.010G028800.1,NA,NA,2.273914104164e-15,NA,NA,NA,NA
Phvul.010G029000.3,NA,NA,1.67679803133142e-9,NA,NA,NA,NA
Phvul.010G029100.1,NA,NA,5.85377734633199e-20,NA,NA,NA,NA
Phvul.010G029201.1,NA,NA,6.08795653386702e-23,NA,6.12581733480543e-5,NA,NA
Phvul.010G029600.1,NA,NA,2.17379227335853e-13,NA,NA,NA,NA
Phvul.010G030500.2,NA,NA,9.49668440969245e-25,NA,NA,NA,NA
Phvul.010G031100.1,NA,0.0395197959969253,5.16671614583389e-27,NA,2.35005222663939e-16,NA,NA
Phvul.010G031300.1,NA,NA,4.38625968004847e-5,NA,4.01877648786508e-5,NA,NA
Phvul.010G031900.1,NA,NA,3.37379815365657e-9,NA,3.66975668219168e-7,NA,NA
Phvul.010G032400.1,NA,NA,NA,NA,3.7122653884765e-9,NA,NA
Phvul.010G033000.1,NA,NA,8.89748354969793e-6,NA,NA,NA,NA
Phvul.010G033600.1,NA,NA,1.73690695874952e-46,NA,0.00405340622628871,NA,NA
Phvul.010G038800.1,NA,NA,NA,NA,7.13842338170357e-5,NA,NA
Phvul.010G039600.1,NA,NA,0.00257428092438516,NA,0.0134674448411737,NA,NA
Phvul.010G041200.1,NA,NA,NA,NA,4.01877648786508e-5,NA,0.00170668713080507
Phvul.010G042200.1,NA,NA,2.16459186451704e-10,NA,1.3930372563609e-6,NA,NA
Phvul.010G043100.1,NA,NA,1.16983861998698e-31,NA,NA,NA,NA
Phvul.010G043400.1,0.0453678079489325,NA,NA,NA,NA,NA,0.01060424928549
Phvul.010G043700.2,NA,NA,3.09701946275161e-29,NA,1.64967573605711e-7,NA,NA
Phvul.010G043800.2,NA,NA,NA,NA,0.0316744819043643,NA,NA
Phvul.010G045100.1,NA,NA,NA,NA,3.08224740308631e-5,NA,NA
Phvul.010G046000.1,NA,NA,0.00174460204901608,NA,NA,NA,NA
Phvul.010G050500.1,NA,4.10901708206536e-4,2.79279248224087e-6,1.08218112050431e-7,6.71876578568466e-14,NA,NA
Phvul.010G050600.1,0.00983400758681223,NA,NA,NA,0.0480166020544257,0.0113632981532934,NA
Phvul.010G050700.1,NA,NA,NA,NA,6.76023583369684e-7,NA,NA
Phvul.010G050800.1,NA,NA,3.76239010862673e-5,2.88409228058991e-4,1.18819868781158e-14,NA,NA
Phvul.010G052300.1,NA,NA,NA,NA,NA,NA,0.0313320992327087
Phvul.010G052400.1,NA,NA,NA,NA,0.00248934416354905,NA,0.00842326748522422
Phvul.010G052500.1,NA,NA,4.62635797778394e-11,NA,1.27518207514124e-15,NA,NA
Phvul.010G052900.1,0.0196110032092729,NA,NA,NA,NA,NA,NA
Phvul.010G054300.1,NA,NA,3.87382334945704e-12,NA,0.00274611798436844,NA,NA
Phvul.010G054500.1,NA,NA,8.25572310914362e-11,NA,NA,0.0257146217672174,NA
Phvul.010G054700.1,NA,NA,8.77418380792616e-12,NA,NA,NA,NA
Phvul.010G054800.1,NA,NA,3.06472288398188e-35,NA,4.53728993785556e-4,0.0359830179440395,NA
Phvul.010G055100.1,NA,NA,4.94124446336534e-20,NA,NA,NA,NA
Phvul.010G055200.1,NA,NA,7.4969678970997e-36,NA,NA,0.0021963251770808,NA
Phvul.010G055300.1,NA,NA,NA,NA,NA,3.84098441502833e-5,NA
Phvul.010G055800.3,NA,NA,1.65825162873263e-24,NA,3.71321675490703e-12,NA,NA
Phvul.010G055900.1,NA,NA,4.51992296952555e-11,NA,NA,NA,NA
Phvul.010G057500.1,NA,NA,NA,NA,NA,3.37662904086218e-5,NA
Phvul.010G057600.1,NA,0.0160367647677542,NA,NA,NA,0.00164119177239038,NA
Phvul.010G058800.2,0.00869893725026398,NA,NA,NA,NA,NA,0.00465073066084455
Phvul.010G059200.1,NA,NA,NA,NA,NA,NA,2.01317256029147e-7
Phvul.010G059500.1,0.0391040211342388,0.0478016872324522,NA,NA,NA,NA,NA
Phvul.010G061333.1,NA,NA,1.41671321128159e-27,NA,NA,NA,NA
Phvul.010G062300.3,NA,NA,NA,NA,9.58665507615803e-8,NA,NA
Phvul.010G062500.1,NA,NA,1.30380708307062e-17,2.19630197612604e-9,2.48551920037358e-12,NA,NA
Phvul.010G062600.2,NA,NA,NA,NA,1.68488026799048e-9,NA,NA
Phvul.010G062800.1,NA,NA,NA,NA,1.53416397201625e-6,NA,NA
Phvul.010G063100.1,NA,7.14495728321328e-4,NA,NA,NA,NA,NA
Phvul.010G063400.2,7.17147554401422e-7,0.0013008346117635,NA,NA,NA,NA,9.47836039394278e-10
Phvul.010G064900.1,7.84233378733055e-4,NA,0.00435700705051182,NA,NA,NA,NA
Phvul.010G065400.1,NA,NA,NA,NA,2.03020239534709e-7,NA,NA
Phvul.010G066600.1,7.80959881479199e-4,2.45932342868474e-4,NA,NA,NA,NA,NA
Phvul.010G066900.1,0.00167162721372255,NA,NA,NA,0.00199048342571919,NA,NA
Phvul.010G067200.1,1.20801109898741e-17,9.50247630223437e-9,NA,NA,NA,NA,2.06941797969088e-39
Phvul.010G067300.1,NA,NA,NA,NA,0.0188944299593471,NA,NA
Phvul.010G067500.2,NA,NA,NA,NA,NA,0.0152250005059997,NA
Phvul.010G067600.1,2.63240503247618e-13,1.19149761527447e-8,NA,NA,NA,NA,NA
Phvul.010G067800.1,NA,NA,NA,NA,1.90147171534717e-4,NA,NA
Phvul.010G068300.1,NA,0.0176031709647407,NA,NA,NA,NA,NA
Phvul.010G069400.2,NA,1.58169398138051e-4,NA,NA,1.76439771722466e-8,NA,NA
Phvul.010G070000.1,NA,NA,1.42247010200836e-13,NA,NA,NA,NA
Phvul.010G070800.1,NA,NA,2.34968276344629e-12,NA,8.12381246260009e-12,NA,NA
Phvul.010G071900.1,NA,NA,NA,NA,NA,NA,3.99130298564719e-10
Phvul.010G072000.1,NA,9.20630970668711e-5,1.27295461508264e-20,NA,NA,NA,NA
Phvul.010G073500.1,NA,0.00557470071642697,3.85116143492479e-7,NA,NA,0.00276395377898588,NA
Phvul.010G073700.1,NA,NA,NA,NA,2.49162697522318e-5,NA,NA
Phvul.010G074600.1,NA,NA,1.38125005219259e-4,NA,0.0016589896111172,NA,NA
Phvul.010G074960.1,NA,NA,1.13113368137851e-4,NA,0.0115297445551854,NA,NA
Phvul.010G075300.1,NA,NA,3.8113766715556e-12,NA,4.225495510436e-6,NA,NA
Phvul.010G076001.1,NA,NA,0.00695756119668891,NA,NA,NA,NA
Phvul.010G077000.1,0.00392341608011858,NA,NA,NA,NA,NA,NA
Phvul.010G078000.1,3.72762527172824e-8,0.00293493934317262,NA,NA,NA,NA,1.63079618111493e-26
Phvul.010G078102.1,NA,NA,NA,NA,NA,NA,0.0025644307822845
Phvul.010G078180.1,1.84892653842554e-6,NA,NA,NA,NA,NA,NA
Phvul.010G078258.1,NA,NA,NA,NA,2.26980085381859e-7,NA,NA
Phvul.010G078400.1,NA,NA,NA,NA,NA,0.00126240473429275,NA
Phvul.010G078900.1,NA,NA,NA,0.0321900267308888,NA,NA,NA
Phvul.010G079900.1,NA,NA,9.49407846340815e-22,NA,1.59106624471365e-6,NA,NA
Phvul.010G080700.1,NA,NA,0.00232376214875406,NA,6.16373624338201e-4,NA,NA
Phvul.010G083700.1,4.40739681370795e-17,0.00550865361661859,1.24964710830798e-16,NA,2.95285442821296e-6,NA,3.03379420647042e-4
Phvul.010G085100.1,0.0017553148331941,NA,0.00499573763434002,NA,0.00509541546551616,NA,NA
Phvul.010G085600.1,NA,NA,7.47762812691654e-6,NA,0.00246156840421053,NA,NA
Phvul.010G088050.1,NA,NA,NA,NA,NA,1.25243443559194e-4,0.0109186886241266
Phvul.010G088400.1,0.0339695354273463,NA,NA,NA,NA,NA,NA
Phvul.010G088500.1,NA,NA,NA,NA,NA,8.72582367400202e-5,NA
Phvul.010G088700.1,0.00798724722482583,0.0451505927594843,0.0499113150563969,NA,NA,NA,NA
Phvul.010G089100.2,NA,NA,5.67352335313676e-10,NA,NA,NA,NA
Phvul.010G091000.1,1.37225730318755e-15,NA,NA,NA,NA,NA,4.28623408531402e-15
Phvul.010G091800.3,NA,NA,0.0192798779199421,NA,NA,0.0126787010224981,NA
Phvul.010G092500.1,NA,NA,0.00200490988222376,NA,NA,0.0010371349088223,NA
Phvul.010G093500.2,5.23709595263918e-16,2.99093517374842e-5,3.33321555645783e-19,NA,2.36927109741529e-40,NA,9.49614559265899e-28
Phvul.010G095300.1,NA,NA,NA,0.00737740764480199,NA,3.10626692837938e-8,NA
Phvul.010G096300.1,NA,0.00269453598682654,NA,NA,2.9703929980419e-7,NA,2.2892101275741e-10
Phvul.010G096516.1,0.00650560252556448,NA,NA,NA,NA,NA,NA
Phvul.010G098200.1,NA,0.00186612426147059,NA,NA,NA,NA,6.43738081610537e-29
Phvul.010G098400.1,0.0124498816598412,0.0384214566427932,NA,NA,0.0120792666899948,NA,4.57108152726215e-19
Phvul.010G099400.3,0.0021533291124195,1.69107207139507e-5,9.10413370848096e-6,NA,NA,NA,0.00106290623209694
Phvul.010G099800.1,NA,NA,5.70440611307288e-6,NA,NA,NA,NA
Phvul.010G099900.1,NA,NA,NA,NA,3.76488049143161e-4,NA,4.09946873438888e-12
Phvul.010G100700.1,NA,0.00299312905788588,NA,NA,NA,NA,NA
Phvul.010G101500.1,NA,0.0438795527650294,0.0351537044488828,NA,NA,NA,NA
Phvul.010G101600.1,NA,NA,3.55354419283591e-16,NA,0.00432809438534609,NA,NA
Phvul.010G101800.1,0.00118505592973683,NA,3.00608652464258e-104,NA,3.36919054752589e-5,NA,NA
Phvul.010G103200.1,5.50081578315236e-8,NA,NA,NA,NA,NA,NA
Phvul.010G104200.2,NA,NA,NA,NA,NA,NA,0.0285650141758486
Phvul.010G104700.1,NA,0.0230176164609828,NA,NA,NA,NA,NA
Phvul.010G107400.1,1.40964020040651e-8,NA,6.0498017157437e-12,NA,8.31815496163557e-4,NA,0.0453622430934988
Phvul.010G110000.1,NA,NA,NA,NA,0.0169015861252669,NA,NA
Phvul.010G111100.1,0.00516069463169417,NA,2.99220186752617e-5,NA,NA,3.56051691843871e-4,NA
Phvul.010G111200.2,NA,NA,NA,NA,8.9836818482166e-7,NA,NA
Phvul.010G112500.1,NA,1.43906341860625e-4,NA,NA,3.74227408812961e-7,NA,NA
Phvul.010G113500.1,NA,NA,NA,NA,0.0166353822440493,NA,NA
Phvul.010G113700.1,NA,NA,NA,NA,0.00824768334689293,NA,NA
Phvul.010G114200.1,0.00104935056759939,0.0438342987068249,NA,NA,NA,NA,0.0021215988858971
Phvul.010G114900.1,4.61512612296207e-7,NA,NA,NA,NA,NA,2.30797937280634e-5
Phvul.010G117200.2,NA,NA,5.43444994867118e-6,NA,NA,NA,NA
Phvul.010G117500.1,NA,NA,NA,NA,3.09691065889666e-4,NA,NA
Phvul.010G117900.1,NA,NA,0.0340789155018222,NA,6.73254995934815e-4,NA,NA
Phvul.010G118400.2,0.0031138370534166,NA,1.23410337230832e-9,NA,0.00119647701185254,NA,NA
Phvul.010G120100.1,NA,NA,0.0129599302181847,NA,NA,NA,NA
Phvul.010G120700.1,NA,NA,1.31789123915827e-32,NA,6.21752465692107e-14,NA,NA
Phvul.010G120850.1,NA,0.00333527165214779,NA,NA,NA,NA,NA
Phvul.010G121200.2,NA,1.10162154213432e-5,NA,NA,NA,NA,1.44583714924718e-9
Phvul.010G122500.1,1.04595571928527e-4,1.00492699149196e-5,6.73569900102073e-8,NA,2.29464050459203e-11,NA,6.20603397918076e-9
Phvul.010G122600.1,NA,NA,9.3553176510311e-25,NA,6.80743497355986e-14,NA,NA
Phvul.010G122700.1,NA,NA,NA,NA,0.00582190579663721,NA,NA
Phvul.010G123200.1,NA,0.00246343103887619,NA,NA,NA,NA,NA
Phvul.010G123400.1,2.93314525634746e-4,NA,NA,NA,NA,NA,NA
Phvul.010G123500.1,NA,NA,NA,NA,5.19994588010896e-6,NA,NA
Phvul.010G123600.1,NA,NA,6.14599583243557e-15,NA,4.59968987539592e-7,NA,NA
Phvul.010G124000.1,4.75997334112475e-4,2.63515421704039e-4,3.67400803712723e-7,NA,3.46479316362665e-7,NA,2.38812070318074e-8
Phvul.010G124800.1,NA,NA,NA,NA,6.35845959677931e-13,NA,NA
Phvul.010G125300.1,5.12908938244572e-5,6.42150143821051e-7,2.08290491609368e-9,NA,NA,2.88632105353691e-6,NA
Phvul.010G127500.1,0.0331972074244414,NA,3.89421638501505e-7,NA,6.0019120800259e-6,NA,NA
Phvul.010G128700.1,0.020341649671398,NA,NA,NA,NA,NA,NA
Phvul.010G129100.1,NA,0.0109254826962048,NA,NA,NA,NA,NA
