GeneID,log2FC,padj,tabla_origen
Phvul.002G024300.1,1.18185496731526,3.59216294272765e-6,ev
Phvul.006G101700.1,1.18066931159821,3.47677018099061e-8,ev
Phvul.008G016000.1,1.18035123002177,0.00405623784223798,ev
Phvul.002G149800.1,1.17999056545999,3.91424763032844e-8,ev
Phvul.002G042900.1,1.17775885653391,5.13324974210679e-8,ev
Phvul.002G195100.1,1.1762597773707,1.23672183125602e-4,ev
Phvul.007G064400.1,1.17349226878237,2.34112817497404e-6,ev
Phvul.005G104200.1,1.17323120573083,8.16660134115644e-16,ev
Phvul.008G213914.1,1.17203506189962,8.13086535486728e-4,ev
Phvul.002G118000.1,1.17060827198447,8.70190584463052e-7,ev
Phvul.010G067600.1,1.17009140018925,2.63240503247618e-13,ev
Phvul.006G116100.1,1.17005144517833,0.0242561273629339,ev
Phvul.005G155800.1,1.16949514924094,2.71826729232683e-4,ev
Phvul.006G176400.2,1.16886464226633,2.81906332371646e-7,ev
Phvul.010G066900.1,1.16867343990688,0.00167162721372255,ev
Phvul.008G016500.1,1.16692711854112,7.8317608789594e-4,ev
Phvul.010G160900.1,1.16630287073625,4.47566581329931e-7,ev
Phvul.007G149700.1,1.16600219870206,9.97860191197997e-8,ev
Phvul.008G181400.1,1.16567935510159,0.00131135656481036,ev
Phvul.008G273600.1,1.16557019567166,0.0216417461365052,ev
Phvul.007G250700.2,1.16525724268703,3.09203997243237e-6,ev
Phvul.005G171900.1,1.16429495936678,0.0140592046922649,ev
Phvul.003G229200.1,1.16166893231999,1.62143599179987e-7,ev
Phvul.003G288400.1,1.16105217907272,0.0463501801257396,ev
Phvul.003G118900.1,1.15967921809089,2.23163232067497e-8,ev
Phvul.008G151806.1,1.15839919665607,5.75355731323238e-4,ev
Phvul.002G293200.1,1.15596375542818,2.43234873585023e-4,ev
Phvul.009G211700.1,1.15323447300252,1.21431372632763e-6,ev
Phvul.005G112800.1,1.1532175419169,2.57102903022979e-4,ev
Phvul.003G247400.1,1.15152156987368,5.16786223280975e-5,ev
Phvul.008G233900.1,1.15133802330433,3.92947679201963e-12,ev
Phvul.004G044100.2,1.14728187472523,0.00385684609956651,ev
Phvul.010G098400.1,1.14439600777127,0.0124498816598412,ev
Phvul.009G023900.1,1.14356440377446,2.72910324696957e-9,ev
Phvul.003G162150.1,1.13968281325374,1.24812932698172e-10,ev
Phvul.009G223800.1,1.13544613046385,4.09487774790144e-18,ev
Phvul.009G121000.1,1.13433493676287,3.11366457935806e-6,ev
Phvul.007G013200.1,1.13351911858816,0.0341521212417258,ev
Phvul.005G040000.1,1.13133873159242,2.07482004938882e-5,ev
Phvul.001G140000.1,1.12994416512256,2.10381947803541e-4,ev
Phvul.002G267800.1,1.12886223224919,0.039067848103546,ev
Phvul.004G065900.2,1.12660253691447,1.67950625508339e-5,ev
Phvul.005G036132.1,1.12598927751032,1.09548138169973e-8,ev
Phvul.002G185800.1,1.12569498773798,0.00418444861199978,ev
Phvul.003G137600.1,1.12553062257835,2.81032352773329e-12,ev
Phvul.L003346.1,1.12452399804211,0.0201955039416099,ev
Phvul.006G154700.1,1.12369852119105,1.53317463775677e-4,ev
Phvul.009G132400.1,1.123532121081,1.76159445323988e-5,ev
Phvul.008G282500.1,1.12295144869983,5.28653405903113e-7,ev
Phvul.001G160500.1,1.12291311414525,1.78635496730183e-8,ev
Phvul.010G008600.1,1.12178993905758,0.00551119583463011,ev
Phvul.010G133600.1,1.12167004056187,1.6586325898411e-11,ev
Phvul.008G001000.1,1.11786358645626,6.36450062763372e-9,ev
Phvul.001G009100.1,1.11735595846683,4.49485863695586e-8,ev
Phvul.009G234900.1,1.11292553725867,0.021219584528866402,ev
Phvul.007G168000.1,1.11158763687543,1.33930346476733e-6,ev
Phvul.009G095300.1,1.11070626000452,0.0118214383846789,ev
Phvul.008G028100.2,1.10855129241034,2.01832043626357e-4,ev
Phvul.002G042200.2,1.10748129529224,8.62140663792444e-4,ev
Phvul.011G048600.1,1.10551184203729,9.90180158331591e-4,ev
Phvul.003G053900.1,1.10497322835054,3.07136178729495e-12,ev
Phvul.009G126400.1,1.10452537117921,9.34632232967534e-4,ev
Phvul.010G103200.1,1.10394743941797,5.50081578315236e-8,ev
Phvul.003G044600.1,1.10211795565387,7.1252112676756e-12,ev
Phvul.007G045200.1,1.10154535966639,4.48172216384054e-16,ev
Phvul.009G128300.1,1.1007802869063,1.06260910565289e-8,ev
Phvul.002G012200.1,1.09995959001544,2.82101835387902e-4,ev
Phvul.011G113400.1,1.09995636472859,2.78869222824241e-10,ev
Phvul.003G123632.1,1.09919669964561,0.0123257367942969,ev
Phvul.011G038000.1,1.09656094600067,1.92330260428489e-4,ev
Phvul.007G226400.1,1.0958805544317,3.96079460395163e-5,ev
Phvul.L001078.1,1.09587453885137,6.76646415861576e-5,ev
Phvul.003G168800.1,1.09555316847719,4.06411173544283e-6,ev
Phvul.001G066700.1,1.09313313918213,3.06913432519205e-4,ev
Phvul.008G051100.1,1.09257022367931,0.007095657173542,ev
Phvul.L007743.1,1.08743549083084,4.80873322348367e-5,ev
Phvul.005G111500.1,1.08594177176865,0.00808852198242143,ev
Phvul.008G279500.2,1.08427921464471,5.69275362398974e-7,ev
Phvul.L001620.1,1.08192916998701,1.2537466177333e-5,ev
Phvul.004G064700.1,1.08130050619483,1.72183615979114e-11,ev
Phvul.007G026000.1,1.08097630184704,1.08028236734117e-12,ev
Phvul.L000770.1,1.07996118020065,0.0141775404698303,ev
Phvul.005G173000.1,1.07913347890134,8.42737912956563e-9,ev
Phvul.007G050300.1,1.07867410567376,0.04166278378584,ev
Phvul.001G112400.1,1.07790085585723,1.14075460941051e-11,ev
Phvul.007G025700.1,1.07623497700828,0.00654875823280171,ev
Phvul.004G148400.1,1.07432006391063,2.68275288589619e-5,ev
Phvul.006G108800.1,1.0742142606205,0.00453438363968864,ev
Phvul.005G061200.1,1.07261878510061,0.00102458744958456,ev
Phvul.003G249200.1,1.0723089620841,4.10613797027067e-6,ev
Phvul.011G163600.1,1.07029919524215,0.0036875910156488,ev
Phvul.005G173600.1,1.07029720623051,2.15286489491462e-4,ev
Phvul.001G251200.1,1.0690555942651,0.00306168566645215,ev
Phvul.L007643.1,1.06636562231062,1.16654303351883e-11,ev
Phvul.007G165800.2,1.06429130330554,0.023934904465593,ev
Phvul.003G150700.1,1.06204757588523,3.45546087973659e-4,ev
Phvul.003G293800.1,1.06193741227894,3.3930983883499e-6,ev
Phvul.002G306200.1,1.06177093453471,1.98854015474114e-8,ev
Phvul.003G257900.1,1.05636966055196,5.38853079402178e-6,ev
Phvul.002G197800.1,1.056271195407,0.0249605364952462,ev
Phvul.009G180401.1,1.05589330632214,1.91095283925925e-5,ev
Phvul.006G187700.1,1.05577519896931,2.24763636960881e-5,ev
Phvul.005G084500.1,1.05015677205975,2.26718350118527e-8,ev
Phvul.009G130600.1,1.05003216442765,3.04028319241712e-4,ev
Phvul.002G275000.1,1.04849538560333,7.34817459626838e-16,ev
Phvul.002G269200.1,1.04740007317736,0.00497358589333835,ev
Phvul.001G026200.1,1.04533590748092,5.20520918013318e-4,ev
Phvul.006G152800.1,1.04492096818657,1.80899062973038e-9,ev
Phvul.011G164601.1,1.04015369889187,0.013515148450941,ev
Phvul.009G078300.2,1.03848630626481,1.93686397192333e-4,ev
Phvul.010G134700.1,1.03498232202077,1.32509503759665e-7,ev
Phvul.011G168100.1,1.03473408086855,5.8442548673238e-6,ev
Phvul.006G153000.1,1.03279460694293,6.56668543195176e-7,ev
Phvul.001G198900.1,1.03068318534621,7.00759607930843e-4,ev
Phvul.007G023600.1,1.02859804352301,3.67630624235337e-4,ev
Phvul.003G053501.1,1.02464393483333,6.013027112539e-8,ev
Phvul.008G043500.1,1.02411901799366,0.00219407519944966,ev
Phvul.003G236400.1,1.02351145929568,2.21804535988619e-4,ev
Phvul.004G173600.1,1.02325909841707,7.84246607876035e-4,ev
Phvul.009G087200.3,1.01906612930135,0.00132074761892998,ev
Phvul.007G208900.1,1.01836358848091,0.0104154873899045,ev
Phvul.003G123500.2,1.01650681789745,5.24175280087314e-5,ev
Phvul.008G210500.1,1.01586783099926,0.023934904465593,ev
Phvul.007G097000.1,1.0155541998722,5.92045196192761e-9,ev
Phvul.008G180100.1,1.01272521205088,2.03901167893268e-6,ev
Phvul.009G186100.2,1.01251896072291,1.52069673254613e-20,ev
Phvul.001G153200.1,1.00997196972326,0.0437943512118307,ev
Phvul.008G160900.1,1.00898911538968,0.0431452549993567,ev
Phvul.006G161200.1,1.00873694503598,2.25355771068736e-14,ev
Phvul.002G209500.1,1.0073741136526,0.00951666331055421,ev
Phvul.007G109000.1,1.00697971273508,0.026948737358268,ev
Phvul.006G151100.2,1.00688323278937,1.49506298680354e-11,ev
Phvul.004G127500.1,1.00470255772619,1.53238454696745e-7,ev
Phvul.010G135500.2,1.00415825521165,5.69275362398974e-7,ev
Phvul.003G128500.1,1.00138390720808,0.00251423315206919,ev
Phvul.003G267200.1,1.00029750969132,7.17147554401422e-7,ev
Phvul.011G199600.1,-8.27259699816488,5.58411504258043e-8,ev
Phvul.006G129800.1,-3.15221018850567,8.47304450004512e-6,ev
Phvul.008G088400.2,-2.86344760122651,3.43874325554558e-4,ev
Phvul.005G177000.1,-2.71526075383384,7.83465026853441e-5,ev
Phvul.002G100001.1,-2.53834321501543,1.07516908003551e-6,ev
Phvul.010G096516.1,-2.52138482222668,0.00650560252556448,ev
Phvul.002G240200.1,-2.42269902953943,3.43889681393428e-5,ev
Phvul.010G052900.1,-2.419472598768,0.0196110032092729,ev
Phvul.011G158700.1,-2.40233587431824,3.65348369867525e-5,ev
Phvul.002G099700.1,-2.40019101844706,3.07569846080829e-20,ev
Phvul.006G109000.1,-2.37821024783152,0.0124267355428653,ev
Phvul.002G244900.1,-2.29932760897385,1.00438473890127e-14,ev
Phvul.009G172001.1,-2.29136319611646,0.0038191949803658,ev
Phvul.004G111600.1,-2.28892064575451,3.80694452562667e-21,ev
Phvul.001G112700.1,-2.28166312450557,0.00324491821844677,ev
Phvul.008G213200.1,-2.26729590594421,0.00130035680041014,ev
Phvul.008G034400.1,-2.25117955180607,5.74795238882124e-5,ev
Phvul.003G058000.1,-2.22985754746897,0.00801130782447513,ev
Phvul.006G069300.1,-2.21246033083187,1.49332364666506e-7,ev
Phvul.001G077400.1,-2.20184464703151,7.19468623022721e-13,ev
Phvul.001G042200.1,-2.18152711452423,0.00350021974974751,ev
Phvul.005G151800.1,-2.16172841077675,6.2193389185721604e-06,ev
Phvul.009G032000.1,-2.13653659805916,0.00425696003587011,ev
Phvul.007G056600.1,-2.1263867240292,0.0147323884814663,ev
Phvul.008G164000.1,-2.1255983979878,4.47371243022111e-5,ev
Phvul.002G092300.1,-2.11199867309175,5.65462852601384e-7,ev
Phvul.008G164100.1,-2.10416967331616,1.43171289791282e-4,ev
Phvul.009G238400.1,-2.04600525426823,1.35531432224177e-5,ev
Phvul.002G272600.2,-2.03133953818862,0.00706895731331045,ev
Phvul.003G092200.1,-2.00066736123363,1.74771284365578e-6,ev
Phvul.007G096100.1,-1.96162810182745,4.71954239876204e-6,ev
Phvul.006G054200.1,-1.95255324724441,2.13697797211546e-10,ev
Phvul.003G270800.2,-1.95226065896252,0.032381968972032,ev
Phvul.004G011800.1,-1.94581531728813,0.017691632495764,ev
Phvul.010G129800.1,-1.9079777946092,0.0390358334811102,ev
Phvul.006G017400.1,-1.8931872249338,1.96501469523954e-6,ev
Phvul.001G037100.1,-1.88995445885801,7.29562176667632e-4,ev
Phvul.008G277268.1,-1.88822212387276,0.00699005364895265,ev
Phvul.006G210900.1,-1.88515015945347,0.00905351804680947,ev
Phvul.001G024400.1,-1.87053921083709,1.43171289791282e-4,ev
Phvul.006G165200.1,-1.8515175356166,5.86864558479463e-6,ev
Phvul.008G166000.1,-1.84419426081272,4.45857109421301e-5,ev
Phvul.002G331800.1,-1.83918313716174,1.90194696153241e-4,ev
Phvul.005G021601.1,-1.82621119536854,0.00789801962888319,ev
Phvul.010G147100.1,-1.82571517190254,2.02658954553008e-12,ev
Phvul.L005901.1,-1.82497966236033,7.154144799327e-5,ev
Phvul.008G186900.1,-1.81741558383167,0.0134320969415276,ev
Phvul.011G173200.1,-1.81712979605423,0.0205824009461883,ev
Phvul.010G140700.2,-1.81322570190923,2.17612123796914e-4,ev
Phvul.009G081800.2,-1.80328281702326,0.00743992012162441,ev
Phvul.011G212100.1,-1.79615283303991,4.76410007852227e-7,ev
Phvul.003G247800.1,-1.78984315283197,0.00660645991682029,ev
Phvul.001G128550.1,-1.78394576532457,0.00117748491787899,ev
Phvul.004G094500.1,-1.77978283746756,5.91839038812338e-7,ev
Phvul.001G128500.1,-1.76801182776814,1.08454170317645e-4,ev
Phvul.005G023500.1,-1.7562727147019,4.57371461508081e-11,ev
Phvul.004G059200.1,-1.75098762416984,1.35315511587965e-8,ev
Phvul.004G155800.1,-1.75037007755526,2.83162092763359e-4,ev
Phvul.004G144500.1,-1.74017919423281,0.0119717429718132,ev
Phvul.007G020800.1,-1.72940320362406,5.03612345688157e-9,ev
Phvul.011G074400.1,-1.72837963961433,0.0114316920308022,ev
Phvul.010G135900.1,-1.70107317431539,0.00250640131988869,ev
Phvul.008G237100.2,-1.69976354780842,0.0228366781892147,ev
Phvul.007G202500.1,-1.69916654877366,0.00357666937418916,ev
Phvul.006G197100.1,-1.69328779029326,0.00427606448804235,ev
Phvul.001G021500.1,-1.68522547859735,0.00389191725475583,ev
Phvul.009G064300.1,-1.67994000527665,0.020773395204829,ev
Phvul.L002132.1,-1.67982191652846,2.97192097979032e-6,ev
Phvul.L004037.1,-1.67039787998046,9.86803109513857e-14,ev
Phvul.006G113100.2,-1.65955793544365,0.00846915985813383,ev
Phvul.001G056100.1,-1.65591939586648,5.22983264327476e-7,ev
Phvul.001G254300.1,-1.64585732343473,5.29613944982014e-8,ev
Phvul.006G148200.1,-1.62017283721381,3.30416079857505e-16,ev
Phvul.004G177200.3,-1.61825605013088,0.0246233285350684,ev
Phvul.008G127374.1,-1.61820366235042,0.0170322348982866,ev
Phvul.011G076900.1,-1.61120450212878,0.0249675712383438,ev
Phvul.003G238800.1,-1.60556646541149,7.30076578890055e-4,ev
Phvul.008G276300.2,-1.60547306089316,2.90935393236662e-4,ev
Phvul.008G192300.1,-1.59744685822678,0.00172158368609491,ev
Phvul.011G098800.1,-1.59709830894191,1.68794178936423e-14,ev
Phvul.002G205100.1,-1.59676243610602,0.00249929268451517,ev
Phvul.010G005500.1,-1.593361792719,0.0010903819108008,ev
Phvul.008G249900.1,-1.59118612610615,0.0130048902343257,ev
Phvul.011G077800.1,-1.59021125399426,2.17264587834206e-5,ev
Phvul.008G033200.1,-1.58385734394776,0.00106082140957417,ev
Phvul.003G284900.1,-1.57765742119595,1.28826842525949e-5,ev
Phvul.009G018600.1,-1.57193074312815,6.7229411054003e-4,ev
Phvul.005G058600.1,-1.56981961512129,0.0193484640162219,ev
Phvul.009G256900.1,-1.56578532374636,0.00692427267173451,ev
Phvul.010G064900.1,-1.56522660123633,7.84233378733055e-4,ev
Phvul.006G024700.1,-1.55834956587689,0.0236846817448082,ev
Phvul.002G281000.1,-1.55593811589565,2.89934565506706e-5,ev
Phvul.010G012800.1,-1.55492440957879,0.0205315562334656,ev
Phvul.007G064100.1,-1.55290891333887,3.01903264195404e-4,ev
Phvul.005G070100.1,-1.54329263393615,0.0148564279603827,ev
Phvul.009G006600.1,-1.53954124691441,0.00757214312091621,ev
Phvul.009G210900.1,-1.53540173554192,0.0321375343397543,ev
Phvul.005G021900.1,-1.52361196424465,2.89680516468543e-8,ev
Phvul.008G056700.1,-1.52087726020484,0.00618080419740062,ev
Phvul.011G077700.1,-1.51904718126745,0.00365565636934748,ev
Phvul.006G208500.1,-1.5127843562139,1.84242088051851e-4,ev
Phvul.006G106200.1,-1.5102056243114,4.10274014093867e-4,ev
Phvul.005G058500.1,-1.50998178955301,6.69098251652245e-4,ev
Phvul.001G164000.1,-1.50663912215363,1.36465783079148e-5,ev
Phvul.001G185400.1,-1.50376702349225,1.36144640826695e-4,ev
Phvul.009G084400.1,-1.50366281159202,1.8982200481026e-6,ev
Phvul.002G020900.1,-1.50100630419229,0.00848262956798961,ev
Phvul.011G082100.1,-1.49983121632162,0.0026983796985183,ev
Phvul.005G027032.1,-1.49622200330635,0.0107745712784246,ev
Phvul.005G177200.1,-1.49461452703557,0.00688283647507188,ev
Phvul.004G110000.1,-1.4936986586083,0.0463141571021763,ev
Phvul.002G107100.2,-1.48675384581899,2.20805974059145e-4,ev
Phvul.008G249800.1,-1.48031831486857,6.72057711223691e-7,ev
Phvul.001G229800.1,-1.47567513231618,1.12063931134882e-4,ev
Phvul.001G165100.1,-1.47147091630712,2.59172275676007e-5,ev
Phvul.009G155900.1,-1.4642031334306,0.036025569414067,ev
Phvul.009G070500.1,-1.46288650514867,2.70856203806152e-5,ev
Phvul.010G058800.2,-1.46155658110343,0.00869893725026398,ev
Phvul.005G061300.1,-1.46133569536144,0.0243637982869216,ev
Phvul.002G241600.1,-1.4612390153364,0.026655178247334,ev
Phvul.007G239800.1,-1.45718235415469,0.0139047628568194,ev
Phvul.005G135944.1,-1.45176719214279,0.0144659642794678,ev
Phvul.009G013400.1,-1.44842339402188,4.84910502067602e-8,ev
Phvul.008G154300.1,-1.4479225802569,0.00744040428336293,ev
Phvul.006G148800.1,-1.43742383762084,4.83494982302831e-8,ev
Phvul.008G175000.1,-1.43363822858782,0.00220267746818665,ev
Phvul.008G082000.1,-1.43070223752333,5.49737796042552e-7,ev
Phvul.003G206000.1,-1.42826494989355,7.95590798687327e-12,ev
Phvul.002G294800.2,-1.42438266015442,1.18964044904362e-4,ev
Phvul.008G188300.1,-1.41279114190558,4.0126410337806e-5,ev
Phvul.002G121200.1,-1.41006811682801,1.32248871165814e-7,ev
Phvul.003G037100.1,-1.40312159382275,0.0480455707665356,ev
Phvul.007G222900.1,-1.39981670457919,6.72235378126671e-10,ev
Phvul.007G114200.1,-1.39899516353618,8.98812479539414e-6,ev
Phvul.007G075100.1,-1.39681279517401,0.0311182780082723,ev
Phvul.008G128700.1,-1.39293779595122,5.90749511200622e-4,ev
Phvul.009G136400.1,-1.39242136067304,6.82177362531657e-5,ev
Phvul.003G114100.1,-1.3810877539284,0.00631469632400439,ev
Phvul.009G030800.1,-1.37875658673615,7.60135213479826e-6,ev
Phvul.010G013200.1,-1.37229743113295,0.0337337419352373,ev
Phvul.010G124000.1,-1.37055863825731,4.75997334112475e-4,ev
Phvul.002G242200.1,-1.36197989085218,0.0125562805976623,ev
Phvul.011G122800.1,-1.36098587242456,0.0236676338702282,ev
Phvul.011G007200.1,-1.36044131399197,2.72489778727549e-6,ev
Phvul.002G289100.1,-1.359938193662,0.020701428895915,ev
Phvul.009G261700.1,-1.35838538938746,0.0021033546085665,ev
Phvul.003G237400.1,-1.35725810613083,8.42737912956563e-9,ev
Phvul.003G143400.2,-1.35321827114254,1.62918906673135e-6,ev
Phvul.010G088700.1,-1.34548142309012,0.00798724722482583,ev
Phvul.010G127500.1,-1.34504122789607,0.0331972074244414,ev
Phvul.005G174500.2,-1.34388743807906,0.0253304024554558,ev
Phvul.003G080700.1,-1.34374462881,0.0312121856226577,ev
Phvul.002G133900.2,-1.34345302190823,0.0165364735676499,ev
Phvul.006G217700.1,-1.3418315039076,0.0143483413382817,ev
Phvul.010G101800.1,-1.33599963779482,0.00118505592973683,ev
Phvul.011G105900.1,-1.33295865421042,3.72716353875479e-9,ev
Phvul.010G114200.1,-1.32516116680425,0.00104935056759939,ev
Phvul.006G068400.1,-1.3214778247694,0.00427058940908192,ev
Phvul.008G107200.3,-1.31964921915905,2.01903515945442e-5,ev
Phvul.009G256600.1,-1.31541727919696,0.0459685741974624,ev
Phvul.003G243800.1,-1.3145621992577,0.00785588917262931,ev
Phvul.010G077000.1,-1.31267396491111,0.00392341608011858,ev
Phvul.005G119300.3,-1.31053798104976,7.20357172712021e-4,ev
Phvul.008G171300.1,-1.31029401168603,0.00657028835180627,ev
Phvul.007G151000.1,-1.30874517759802,0.00790047919789842,ev
Phvul.008G194714.1,-1.30702690461685,0.0142619891225829,ev
Phvul.004G151800.1,-1.30465201722553,2.42183725750694e-5,ev
Phvul.003G231100.1,-1.30444562594551,0.00146035969414688,ev
Phvul.002G048400.1,-1.30038604677021,0.0015983278652572,ev
Phvul.007G078000.2,-1.29923270442752,0.007095657173542,ev
Phvul.009G122200.1,-1.29897269611487,8.72305580958659e-5,ev
Phvul.005G055200.1,-1.29772651010133,3.63979667066334e-5,ev
Phvul.005G004600.1,-1.29557855747535,0.00256401983041134,ev
Phvul.002G019800.1,-1.29355575371952,0.00145976944149707,ev
Phvul.005G162400.1,-1.28721472790577,0.00738119480330309,ev
Phvul.010G152400.1,-1.27934436455523,2.99416760234414e-4,ev
Phvul.001G268700.1,-1.27284765948934,1.62675971099775e-7,ev
Phvul.009G060500.1,-1.27045229956719,6.0626329822254e-5,ev
Phvul.008G142300.2,-1.27008724982415,0.0320047352735672,ev
Phvul.L002359.1,-1.26912541318916,2.94328171841561e-4,ev
Phvul.002G156500.1,-1.26726416230468,7.09993975819727e-5,ev
Phvul.005G001000.1,-1.26520626354645,2.61364192581877e-4,ev
Phvul.L002290.1,-1.26150325165737,0.00122998782064874,ev
Phvul.011G046600.1,-1.25563108319077,0.0164282765290838,ev
Phvul.008G257900.1,-1.25300011442184,6.00092780369806e-6,ev
Phvul.003G030200.2,-1.2523265591292,0.00113325236632931,ev
Phvul.007G073000.3,-1.25133229791474,3.79661292403149e-5,ev
Phvul.008G042700.1,-1.25097066859253,0.00348944262516582,ev
Phvul.001G221300.1,-1.24944373571794,0.0279064038956006,ev
Phvul.002G205200.1,-1.24918330534844,0.00880048774949208,ev
Phvul.002G241700.1,-1.24820839426282,0.00790047919789842,ev
Phvul.001G180500.1,-1.22868752653968,0.011027831945018,ev
Phvul.007G071400.1,-1.22778582162922,5.17873473663722e-7,ev
Phvul.006G125800.1,-1.22368476980036,7.19157077861351e-4,ev
Phvul.008G252101.1,-1.22299654766397,5.88590154110047e-9,ev
Phvul.010G063400.2,-1.21970564259223,7.17147554401422e-7,ev
Phvul.004G038400.1,-1.21839868686806,5.74795238882124e-5,ev
Phvul.010G017600.1,-1.21599034170768,6.86906486091992e-4,ev
Phvul.008G106300.1,-1.2146821730834,9.22946744816983e-6,ev
Phvul.010G022400.1,-1.21123067786182,0.0308931849689139,ev
Phvul.010G043400.1,-1.20748764290396,0.0453678079489325,ev
Phvul.007G095000.1,-1.20646253446143,2.50254508284743e-6,ev
Phvul.008G040900.2,-1.20527897310499,2.86158206261176e-6,ev
Phvul.004G152400.2,-1.20228288749128,0.0163745212631953,ev
Phvul.001G127300.1,-1.20201804769624,1.27048365198387e-5,ev
Phvul.003G025400.1,-1.20159051458352,0.0368840760525417,ev
Phvul.007G030800.1,-1.201274909398,0.00945940894392742,ev
Phvul.003G295200.1,-1.20110633569029,0.0239245827310651,ev
Phvul.011G020400.1,-1.19521277793043,2.53860869414194e-6,ev
Phvul.010G139800.1,-1.19293063774342,0.0218755062246758,ev
Phvul.001G043600.1,-1.19041799557613,0.0122370846864449,ev
Phvul.006G078900.1,-1.18281672950433,0.00486755479496484,ev
Phvul.009G167600.1,-1.18120200461646,6.90252014084104e-5,ev
Phvul.001G264132.1,-1.17810449573098,0.0450838953030345,ev
Phvul.004G090994.1,-1.17791432523966,0.0447031297933698,ev
Phvul.008G117800.1,-1.17730494340552,0.00161846900127866,ev
Phvul.001G244500.2,-1.17234000146147,0.0353344431222716,ev
Phvul.005G168700.1,-1.17185562331287,0.00635246147749862,ev
Phvul.003G268200.1,-1.16841714692555,0.00714424066213082,ev
Phvul.003G104600.1,-1.16442937236048,0.0308931849689139,ev
Phvul.L001668.1,-1.16411149554602,1.18904834883008e-4,ev
Phvul.008G263100.1,-1.16161766891274,1.89511282058297e-4,ev
Phvul.002G250600.1,-1.1593806308631,7.93035893244843e-4,ev
Phvul.001G046300.1,-1.15761219820026,0.0126073300412017,ev
Phvul.003G199500.1,-1.15632430943219,0.0360693995969927,ev
Phvul.004G098301.1,-1.1447640548004,2.84637933583547e-4,ev
Phvul.004G045500.1,-1.14462339478841,1.28826842525949e-5,ev
Phvul.002G250700.1,-1.14026597788919,3.54108400000755e-9,ev
Phvul.011G119715.1,-1.13887517898942,0.0434886560919404,ev
Phvul.006G050000.1,-1.13526472187677,0.0172742930323052,ev
Phvul.009G060000.1,-1.13295146083589,2.09548521186841e-5,ev
Phvul.003G030000.2,-1.13055350320068,1.08458462922837e-16,ev
Phvul.004G078200.2,-1.13049692197962,3.20868234406117e-4,ev
Phvul.001G141000.1,-1.12954404170945,0.0141541918496782,ev
Phvul.003G205900.1,-1.12774750939318,9.09731008201218e-6,ev
Phvul.010G066600.1,-1.12748395135676,7.80959881479199e-4,ev
Phvul.011G183600.2,-1.12411071879975,0.00908110851689594,ev
Phvul.007G128200.1,-1.12362166257388,3.23051605532312e-10,ev
Phvul.001G127200.1,-1.11946180847162,1.13795942297541e-6,ev
Phvul.009G120000.1,-1.11818801214835,0.00399779830640512,ev
Phvul.007G082600.1,-1.11336724346769,2.06517261787382e-11,ev
Phvul.L002259.1,-1.11264596769808,2.53953520563817e-5,ev
Phvul.011G000200.1,-1.11234893857538,0.00207375663543246,ev
Phvul.003G178800.1,-1.10989308026823,0.0338197114917676,ev
Phvul.003G106900.2,-1.10272541069441,0.0337090323743165,ev
Phvul.007G049100.1,-1.09998562702031,0.0394711182489031,ev
Phvul.007G257400.1,-1.09828376907012,0.0399770705015791,ev
Phvul.010G111100.1,-1.09677666391418,0.00516069463169417,ev
Phvul.010G014300.1,-1.09561715734568,0.0145279215218423,ev
Phvul.006G182700.1,-1.09543251371083,1.27885205426413e-4,ev
Phvul.005G006000.1,-1.09269325386899,0.0127812873226796,ev
Phvul.008G258000.1,-1.09230603248465,0.00373214140151524,ev
Phvul.010G088400.1,-1.0911099924459,0.0339695354273463,ev
Phvul.007G063500.1,-1.08962959063068,7.41273195937227e-6,ev
Phvul.009G111000.1,-1.08574830740794,0.0291755050808651,ev
Phvul.002G199300.1,-1.08182217409218,3.32587070554904e-7,ev
Phvul.008G126800.1,-1.07938167098402,0.00715585747239731,ev
Phvul.001G154200.1,-1.07776467875305,2.5024048987377e-6,ev
Phvul.006G067800.1,-1.07509931770384,0.0259899130546822,ev
Phvul.011G161100.1,-1.07497979820835,0.0479169138767021,ev
Phvul.009G124100.1,-1.07424073991766,4.5015852783432e-6,ev
Phvul.006G201100.1,-1.07333893809827,4.22167622102545e-5,ev
Phvul.009G033500.1,-1.07186942281622,0.0035957403594677,ev
Phvul.009G013700.2,-1.07127324174115,0.00503418452309219,ev
Phvul.003G214350.1,-1.07039778863119,0.0170322348982866,ev
Phvul.007G278800.1,-1.0702044119984,0.0221134983844407,ev
Phvul.008G153300.1,-1.07019649931719,1.10954034815722e-6,ev
Phvul.007G038400.1,-1.06926209251244,2.29759827348333e-6,ev
Phvul.006G183900.1,-1.06789488723798,0.0321138003414577,ev
Phvul.005G023600.2,-1.06384421807776,6.8869541186109e-5,ev
Phvul.006G129900.1,-1.06255114957414,0.0356678603516254,ev
Phvul.010G059500.1,-1.06108573028384,0.0391040211342388,ev
Phvul.009G008100.1,-1.05664818780371,1.99621684255291e-5,ev
Phvul.002G092200.1,-1.05297377456314,2.79473600314248e-9,ev
Phvul.011G008100.1,-1.05018609577862,6.69596082104166e-4,ev
Phvul.001G246700.2,-1.04999330133788,0.0467171237188384,ev
Phvul.003G212700.1,-1.04800097105173,0.00692468870105174,ev
Phvul.003G028400.1,-1.04278707420334,0.00532047410707061,ev
