GeneID,log2FC_dat_ev,padj_dat_ev,log2FC_dat_rna,padj_dat_rna,log2FC_dat_ox,padj_dat_ox,log2FC_dat_rna_lp,padj_dat_rna_lp,log2FC_dat_ox_lp,padj_dat_ox_lp,log2FC_dat_rna_op,padj_dat_rna_op,log2FC_dat_ox_op,padj_dat_ox_op
Phvul.002G112500.1,NA,NA,1.12059124169041,3.33102455511602e-4,1.03725046832151,4.61598863208441e-37,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.004G144100.1,NA,NA,1.12005122072502,0.0152668561137397,NA,NA,NA,NA,1.22670034767498,0.00679434525611627,NA,NA,NA,NA
Phvul.010G073500.1,NA,NA,1.11852493801082,0.00557470071642697,1.08503395892053,3.85116143492479e-7,NA,NA,NA,NA,-1.34746350405828,0.00276395377898588,NA,NA
Phvul.001G248700.1,NA,NA,1.11826602630298,0.0177996458734072,NA,NA,NA,NA,NA,NA,NA,NA,1.14484971829549,9.86794097838096e-4
Phvul.006G035900.1,NA,NA,1.10838183837353,0.00179340697767411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.011G064200.1,NA,NA,1.10819713198558,0.00852328020486771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.005G065700.1,NA,NA,1.1055338195575,0.00282403142616894,NA,NA,NA,NA,1.17622367328039,2.98260011371402e-19,NA,NA,NA,NA
Phvul.009G087400.2,NA,NA,1.1039022915684,0.0193529210519286,NA,NA,NA,NA,NA,NA,-1.14090015825843,5.56592869328911e-5,NA,NA
Phvul.008G029400.1,NA,NA,1.10382822835558,0.0367700753339163,1.54937907545648,8.54423936919953e-16,NA,NA,1.15186357538867,1.78129774707021e-7,NA,NA,NA,NA
Phvul.010G063100.1,NA,NA,1.10275304802621,7.14495728321328e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G245600.1,NA,NA,1.10166061305844,0.0292187807628392,1.54253068706555,6.36505084364865e-53,NA,NA,1.31384219047135,1.8656678689584e-24,NA,NA,NA,NA
Phvul.L001629.1,NA,NA,1.09955470861316,0.0384214566427932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G167300.1,NA,NA,1.09137350241723,0.0281974462149928,1.05446039498414,5.40597855155969e-14,NA,NA,1.34448775464506,7.18375810280503e-11,NA,NA,NA,NA
Phvul.005G171800.1,NA,NA,1.09077189900398,0.00109092982199288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G254200.1,NA,NA,1.08675650068601,0.00964979202056924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.006G127500.2,NA,NA,1.08600184044898,0.0465523746430466,1.23764511913902,6.2404506498722e-22,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G262900.1,NA,NA,1.08566486104727,0.00307631127034835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G031900.1,NA,NA,1.08423627414588,0.0230176164609828,NA,NA,NA,NA,1.0036486214177,1.161604952861e-13,NA,NA,1.03959395264895,1.38845159630838e-9
Phvul.011G161000.1,NA,NA,1.08394494616826,0.0174596844310893,NA,NA,NA,NA,1.33225622764743,2.90264399144657e-11,NA,NA,NA,NA
Phvul.003G070900.1,NA,NA,1.07748689992848,0.0355857763406068,NA,NA,NA,NA,1.13958640731489,4.56226662262547e-9,NA,NA,NA,NA
Phvul.006G092100.1,NA,NA,1.07642976276399,0.0108820673504087,1.32346599576622,3.08192234685603e-35,1.09303150883369,0.0427274933062718,1.41757765714218,6.78634363276608e-19,NA,NA,NA,NA
Phvul.003G109100.1,NA,NA,1.07284579597975,0.012227243576039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.006G200350.1,NA,NA,1.0708391376777,3.55154144545428e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G084000.1,NA,NA,1.07003879132512,0.00890287187172802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G052200.1,NA,NA,1.06649285103411,0.0259598105155927,NA,NA,NA,NA,NA,NA,-1.1417854606384,0.00448203876003924,NA,NA
Phvul.004G024800.1,NA,NA,1.06500755338213,0.0285028577267237,-1.64266730596101,8.24775796685881e-6,NA,NA,-1.30152556247578,0.00536482497741354,NA,NA,NA,NA
Phvul.010G112500.1,NA,NA,1.0587693628495,1.43906341860625e-4,NA,NA,NA,NA,1.10415169909129,3.74227408812961e-7,NA,NA,NA,NA
Phvul.009G045000.1,NA,NA,1.0571690647163,0.00914573789812892,NA,NA,NA,NA,NA,NA,NA,NA,1.09641582172535,1.42940640527529e-23
Phvul.007G181900.1,NA,NA,1.05691925508322,4.19642596612339e-7,NA,NA,1.01032626572427,6.58452156347467e-5,NA,NA,NA,NA,NA,NA
Phvul.002G013800.1,NA,NA,1.0481629749609,0.00374651203944148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G022925.1,NA,NA,1.04813263617097,0.023471708560353,-1.24681797186884,0.00766053443126488,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G268800.1,NA,NA,1.04684607943805,4.0874438911837e-5,NA,NA,NA,NA,NA,NA,-1.47520528554708,3.89432426375255e-19,NA,NA
Phvul.010G148300.1,NA,NA,1.04492144786886,0.0490932658690485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.005G061000.1,NA,NA,1.04422070584135,0.0325425099704144,NA,NA,NA,NA,NA,NA,NA,NA,1.22727070099888,2.26637134938146e-8
Phvul.010G129100.1,NA,NA,1.04407533721011,0.0109254826962048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G190100.3,NA,NA,1.04351323529664,0.00209867246977649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G068700.1,NA,NA,1.04333434194869,0.0295273959877553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G205901.1,NA,NA,1.04291946665679,0.0233097532428693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G287300.1,NA,NA,1.04111568272995,9.20570607346176e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G207300.1,NA,NA,1.03943850994109,0.00510495873573641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G260700.1,NA,NA,1.03734946065897,0.0285194655113507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G214400.1,NA,NA,1.03477850933802,0.00974663633646661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.002G264800.1,NA,NA,1.03367018049416,0.00313429382677768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G186800.1,NA,NA,1.03126606935441,0.0121175157498049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G238900.1,NA,NA,1.0265914496225,0.00359813649944665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G090400.1,NA,NA,1.02640471564658,0.0199016845770292,1.5736218155706,1.98595563573362e-37,NA,NA,1.31280212423295,9.25422647812611e-13,NA,NA,NA,NA
Phvul.002G164700.1,NA,NA,1.02532153192614,0.0257343752461417,1.44897979654441,3.95679393326737e-69,NA,NA,1.37861110595612,3.05281147820166e-24,NA,NA,NA,NA
Phvul.001G123000.2,NA,NA,1.02466340277992,0.00112449123016396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.003G118400.1,NA,NA,1.02432173789384,0.00578739076217936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.003G217900.1,NA,NA,1.02040841995515,0.0240266928614201,NA,NA,NA,NA,1.24728882147039,5.6050035372633e-5,NA,NA,NA,NA
Phvul.007G002500.1,NA,NA,1.01734671757757,0.0200513591974947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.006G181500.1,NA,NA,1.0170274053844,0.00429690500337969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.002G021400.1,NA,NA,1.01697400529571,0.00961677327050648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G030500.1,NA,NA,1.01653128614464,0.0136818618838615,NA,NA,NA,NA,NA,NA,NA,NA,1.1171708709428,3.78426420790204e-7
Phvul.002G168300.1,NA,NA,1.01513159209767,1.95211214005848e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.003G226900.1,NA,NA,1.01474494150416,0.0485417832102137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.011G067000.1,NA,NA,1.01330098291251,0.0217383165937993,2.26659734912653,1.00804882724043e-19,NA,NA,2.42414033295264,1.8908247766539e-9,NA,NA,NA,NA
Phvul.009G178600.1,NA,NA,1.01324805339982,0.0235303002229148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.003G244000.1,NA,NA,1.01242790885796,0.0133358169555777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G150800.1,NA,NA,1.01208217983922,0.012227243576039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G152700.2,NA,NA,1.0115669355666,0.0191463792847321,1.02354577075975,1.51186563155053e-10,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G101400.1,NA,NA,1.01070890941984,0.0451384628698209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G122800.1,NA,NA,1.01049072709448,0.0179412071421774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.006G001400.1,NA,NA,1.00417995544786,0.0206723729401082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.011G098500.1,NA,NA,1.00382863951772,0.0143288408687156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G229500.1,NA,NA,1.00153370923121,0.0333428117947913,NA,NA,NA,NA,1.72988012114367,1.78799701878847e-17,NA,NA,1.78718956181549,1.43433541823277e-16
Phvul.003G160900.1,NA,NA,1.0003539923840301,6.73220888133471e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.011G022300.1,NA,NA,-4.8305140041409,1.07350146873498e-28,NA,NA,NA,NA,NA,NA,NA,NA,-3.44684335137437,2.30402391861107e-5
Phvul.005G164300.1,NA,NA,-3.9397649349771,0.00181918803045993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G136800.1,NA,NA,-3.23698931955822,7.89193021984227e-6,-1.45050195369698,5.27084314180314e-6,NA,NA,-2.12149866585567,3.17583954696916e-5,NA,NA,-1.10112937627139,0.00764640765905064
Phvul.003G057901.1,NA,NA,-2.72939831927905,3.70792598507471e-4,NA,NA,NA,NA,NA,NA,1.99708591662217,0.00135583629716862,NA,NA
Phvul.011G083500.1,NA,NA,-2.49614100307229,0.00580374610270965,-1.88376648329941,2.43627836741398e-11,-2.30482433496135,0.0499872139955381,NA,NA,NA,NA,-1.31342464227805,7.5505879459909e-6
Phvul.004G124900.1,NA,NA,-2.37259843535446,0.0338570083850615,NA,NA,NA,NA,NA,NA,1.42982362636719,0.020424792526417,NA,NA
Phvul.008G144100.1,NA,NA,-2.2972980161628,3.87335963533286e-7,-1.99584867161899,9.7663355337672e-5,NA,NA,-2.95529511028033,1.30877269084938e-6,NA,NA,-2.03122060689819,3.4426282890186e-9
Phvul.011G015100.1,NA,NA,-2.27683536915851,5.53067888538374e-4,NA,NA,NA,NA,NA,NA,NA,NA,-1.78830754658827,0.0046714867125168796
Phvul.011G183950.1,NA,NA,-2.23044765791327,0.00215851935537455,NA,NA,NA,NA,NA,NA,NA,NA,-1.28624921276545,0.00758045981620463
Phvul.002G276504.1,NA,NA,-2.21625245483076,0.00221197678662679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.011G139100.1,NA,NA,-2.17533462070499,6.27438994003909e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G259100.1,NA,NA,-2.16069744703092,6.07848982616926e-5,NA,NA,NA,NA,NA,NA,1.8742564711598,7.57173449872024e-4,NA,NA
Phvul.003G250600.1,NA,NA,-1.95921844935478,3.37336467238491e-5,-1.22850749916117,0.0117068701162232,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.004G155100.1,NA,NA,-1.93786435029557,0.00195259269600935,3.79068976770133,9.99331264777997e-52,NA,NA,NA,NA,NA,NA,-2.52934174160159,1.18140369951973e-5
Phvul.006G178250.1,NA,NA,-1.93525249268972,2.34070609985056e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.006G079100.1,NA,NA,-1.83755394832951,9.48555194898468e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G197100.1,NA,NA,-1.83399095297422,2.22853857083851e-5,-1.2675082520928,1.22098296594636e-12,NA,NA,-1.41985094095529,0.0466107754778858,NA,NA,-1.46452025537909,6.45193208380665e-36
Phvul.006G078800.1,NA,NA,-1.82908446042255,3.57618583193791e-8,-1.12598408874723,0.0244246729767646,NA,NA,-1.25980488561392,0.0103789484981967,NA,NA,-1.02639688537619,0.0186962808083359
Phvul.L001846.1,NA,NA,-1.82524160670856,1.53615189833235e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.002G020200.1,NA,NA,-1.81698105932021,0.0186298510345628,-1.30964733243118,9.55886799359381e-7,NA,NA,-1.43007382505348,8.92425196996119e-4,NA,NA,NA,NA
Phvul.003G181100.1,NA,NA,-1.7956075661432,0.0124858003938491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G103600.1,NA,NA,-1.76092026853299,0.00832986041426088,-1.41061075106674,2.42927706956652e-5,NA,NA,-2.254563771787,1.11434086184073e-14,NA,NA,NA,NA
Phvul.010G120850.1,NA,NA,-1.75935907579665,0.00333527165214779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G178200.1,NA,NA,-1.74164578973689,5.0292768847254e-4,-1.39307659923649,5.46803202416325e-8,NA,NA,-1.06677500460012,0.00364213476237693,NA,NA,NA,NA
Phvul.007G222500.1,NA,NA,-1.72439353117048,1.11830381279741e-12,-1.16649613376346,5.56660016717196e-5,-1.04772021906938,0.025108338288065,-1.57248946615218,4.44434703679576e-5,NA,NA,NA,NA
Phvul.002G242900.1,NA,NA,-1.72124054882331,7.4228561883396e-4,NA,NA,NA,NA,NA,NA,NA,NA,-1.21149060049301,0.0038446796618491
Phvul.005G108900.1,NA,NA,-1.72034622189076,0.00209867246977649,-1.4155611187324,0.00476208276829362,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G275700.1,NA,NA,-1.71907188197924,0.0416133010062865,NA,NA,NA,NA,-4.50810306972413,2.74998055392801e-5,NA,NA,NA,NA
Phvul.L001946.1,NA,NA,-1.68242400768488,2.78108252371359e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G181500.1,NA,NA,-1.67863718304068,0.0152879542775195,-1.83551029234277,2.40803533726103e-18,-1.85569196299168,8.82585764798868e-5,-1.96268367210926,4.82081106279881e-14,NA,NA,NA,NA
Phvul.005G174400.1,NA,NA,-1.67617413373177,0.0242135032615417,NA,NA,NA,NA,NA,NA,NA,NA,-1.39220444674941,1.86999024875709e-8
Phvul.003G245200.1,NA,NA,-1.6671037116844,0.0199345754713779,-1.37156553443885,4.06823743921629e-17,NA,NA,-1.7792048616729499,0.0415697253820289,NA,NA,NA,NA
Phvul.011G210100.1,NA,NA,-1.65844870670562,0.0055442928034397,-1.9571404523148,9.09904085890967e-28,NA,NA,-2.22612577320347,4.69632464305643e-12,NA,NA,-1.00130025809617,1.80778832160561e-15
Phvul.008G236800.1,NA,NA,-1.64788304966983,0.00915345315921246,-2.57611623958215,2.66590521645684e-10,NA,NA,-2.97652078293334,3.11207322272872e-8,NA,NA,-1.30398620776267,1.22253374748628e-8
Phvul.003G245300.1,NA,NA,-1.62303656174433,7.39750587756041e-4,-1.43376678389636,4.64838412000845e-16,NA,NA,-1.38664807505589,0.00781790738954708,NA,NA,NA,NA
Phvul.007G220500.1,NA,NA,-1.61532651533233,0.00581258463069334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.005G046400.1,NA,NA,-1.60862785720823,0.0240266928614201,NA,NA,NA,NA,NA,NA,NA,NA,-1.12270602360419,8.10663074343575e-5
Phvul.008G189300.1,NA,NA,-1.5834007368335,0.0106053734577732,-1.38597793749445,0.0012328207127884,NA,NA,-1.23522237666598,0.0147454672619959,NA,NA,NA,NA
Phvul.001G172900.1,NA,NA,-1.57190618001251,1.60947194841614e-4,NA,NA,NA,NA,NA,NA,NA,NA,-1.13711286564228,2.50104137457911e-4
Phvul.010G101500.1,NA,NA,-1.56270829685767,0.0438795527650294,-2.06662922557205,0.0351537044488828,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.005G059000.1,NA,NA,-1.53595589415171,0.048255439538802,NA,NA,NA,NA,-1.69491730198033,0.00162118280595672,NA,NA,NA,NA
Phvul.009G249700.1,NA,NA,-1.53157689139068,0.00374651203944148,NA,NA,-1.46377961622092,1.52146978627139e-4,NA,NA,NA,NA,NA,NA
Phvul.006G028100.1,NA,NA,-1.53141263665536,0.012012574169537,NA,NA,NA,NA,NA,NA,NA,NA,-1.43598744656306,0.00399628218656463
Phvul.001G238300.1,NA,NA,-1.49109013024916,7.46979571430245e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G108200.2,NA,NA,-1.48635099884887,6.78991131818012e-9,NA,NA,-1.07158378148347,5.9239255923519e-6,NA,NA,NA,NA,NA,NA
Phvul.003G029700.1,NA,NA,-1.48449314652556,0.00723971560041595,-1.0395932640848,0.00228592773214272,NA,NA,-1.06633964364505,0.00217829250879367,NA,NA,NA,NA
Phvul.007G049700.1,NA,NA,-1.47851451863307,0.0239075339760222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G251001.1,NA,NA,-1.47789857160708,0.0119614267905054,-1.73861677691698,6.98423757058893e-17,NA,NA,-1.70492656204992,5.8519602026936e-15,NA,NA,NA,NA
Phvul.006G208600.1,NA,NA,-1.46672698320825,0.00551937499158421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.002G233800.1,NA,NA,-1.4602001477658,5.03748005618627e-9,-1.04280374975534,1.30538157152394e-27,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G050300.1,NA,NA,-1.45428559127326,0.00709400763689893,NA,NA,NA,NA,-1.51044719604436,0.0141507239627454,NA,NA,-1.09200367140633,0.0160303234129993
Phvul.004G150500.1,NA,NA,-1.44817056953448,0.00680488623265237,NA,NA,NA,NA,-1.00286747464679,0.00113921843154843,NA,NA,-1.07638523937205,1.71072012631936e-14
Phvul.005G042500.1,NA,NA,-1.44536746875053,7.9101752312573e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G205300.1,NA,NA,-1.43180278322068,0.00606180886514943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G208000.1,NA,NA,-1.40395420115318,0.00543022479352643,-1.41928327169813,1.1863741223301e-7,NA,NA,-1.98485895950308,4.48852817962416e-11,NA,NA,-1.00936097863807,8.22949862724495e-5
Phvul.001G021700.1,NA,NA,-1.40316719456866,0.00278926654067732,NA,NA,-1.51617956391511,0.00256882222534206,NA,NA,NA,NA,NA,NA
Phvul.003G253100.1,NA,NA,-1.39728422358554,0.00145684495800349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G280700.2,NA,NA,-1.38831954483702,0.0014949449021658,-1.3637633217397,4.64820709266382e-4,NA,NA,-1.26490613496186,8.51645754404506e-4,NA,NA,NA,NA
Phvul.008G287500.1,NA,NA,-1.367830235871,0.0202344742548465,-1.43839219523624,1.67970001657714e-21,NA,NA,-1.69563114594001,2.42994627708584e-6,NA,NA,NA,NA
Phvul.006G070200.1,NA,NA,-1.36632739527603,0.00709400763689893,NA,NA,NA,NA,-1.1163683091067,1.07783716110161e-4,NA,NA,NA,NA
Phvul.010G050500.1,NA,NA,-1.35220337186228,4.10901708206536e-4,-1.73150339765331,2.79279248224087e-6,-1.31230365382921,1.08218112050431e-7,-2.21152942632659,6.71876578568466e-14,NA,NA,NA,NA
Phvul.010G069400.2,NA,NA,-1.35008651828602,1.58169398138051e-4,NA,NA,NA,NA,-1.05578096206033,1.76439771722466e-8,NA,NA,NA,NA
Phvul.011G135900.1,NA,NA,-1.34897172915389,6.7924450365277e-4,-1.05697298821322,2.08382785558084e-10,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.003G078000.2,NA,NA,-1.33833994795118,0.0475559923976369,-1.43911665285065,3.95705634261147e-4,-1.99328266547596,0.0239068838320685,-2.012285837796,8.67084347487104e-5,NA,NA,NA,NA
Phvul.005G122200.1,NA,NA,-1.33422898717087,0.0364220676541824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.011G109700.1,NA,NA,-1.32962814481321,8.22221247514902e-4,-1.09090325159586,1.37377636582094e-4,NA,NA,-1.38219244721396,6.32184864482273e-7,NA,NA,-1.20760498151323,8.78029351163159e-30
Phvul.005G025700.1,NA,NA,-1.32315947149736,0.00633472613327299,-1.05645909728336,2.1303566067661e-14,NA,NA,-1.30143476784734,5.87792264070887e-10,NA,NA,NA,NA
Phvul.002G005700.1,NA,NA,-1.31943058421013,0.0268889886195453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.002G201700.1,NA,NA,-1.31154377522948,0.00268463128773135,-1.41140696311697,1.67851385819985e-5,-1.40865597846429,0.0492715313129915,-1.27469501988615,0.00939631313352264,NA,NA,NA,NA
Phvul.010G019201.1,NA,NA,-1.30846011855752,0.0107532018220722,2.67494648376718,6.31996020904253e-15,NA,NA,1.68921284262524,0.00438742167912173,NA,NA,NA,NA
Phvul.008G200800.3,NA,NA,-1.30831033214957,0.00112039522074221,-1.19404164234355,1.69148067599037e-8,NA,NA,-1.09595415876014,0.00178832499932415,NA,NA,NA,NA
Phvul.010G104700.1,NA,NA,-1.29846034672961,0.0230176164609828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.003G162800.1,NA,NA,-1.29327387478272,0.0492696106080036,NA,NA,NA,NA,-1.63026080985393,0.00689372119321921,NA,NA,-1.10655288220166,0.0227231276443613
Phvul.011G075900.1,NA,NA,-1.29223000202396,0.0125170772754792,NA,NA,NA,NA,NA,NA,NA,NA,-1.32411800060886,0.0396478621388371
Phvul.010G057600.1,NA,NA,-1.28971956188094,0.0160367647677542,NA,NA,NA,NA,NA,NA,1.54573792863857,0.00164119177239038,NA,NA
Phvul.008G264500.1,NA,NA,-1.28384438216453,0.033985058220525,NA,NA,NA,NA,-1.10268620989088,0.0328377700247271,NA,NA,-1.11630969850681,0.00271067792846295
Phvul.005G054400.1,NA,NA,-1.28330263814107,1.19149761527447e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.009G196900.1,NA,NA,-1.27209207315933,0.0095054502026755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G158600.1,NA,NA,-1.27050186277038,0.00771016242629206,NA,NA,NA,NA,-1.25114847988192,0.0254017892829773,NA,NA,NA,NA
Phvul.006G105200.1,NA,NA,-1.26928913877289,0.00256607806064507,NA,NA,-1.0581737964606,5.7824688648588e-5,NA,NA,NA,NA,NA,NA
Phvul.003G158500.2,NA,NA,-1.26265219665885,2.27426823741442e-4,-1.54570864437538,5.88243314233302e-4,NA,NA,-1.58566577231718,0.00259194756059068,NA,NA,NA,NA
Phvul.007G023400.2,NA,NA,-1.26143268687849,0.00499144172803856,NA,NA,NA,NA,NA,NA,NA,NA,-1.42012486241804,9.30753712177778e-4
Phvul.005G046350.1,NA,NA,-1.26125397237837,0.00680488623265237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.006G165100.1,NA,NA,-1.25623331476838,0.00925707935709666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.011G207100.1,NA,NA,-1.25500468719744,0.0347713830986308,-1.93316341448346,4.68244765501959e-18,NA,NA,-1.83487860072746,6.39840214111739e-4,NA,NA,NA,NA
Phvul.003G086500.1,NA,NA,-1.25165877507329,0.0180055888189504,NA,NA,NA,NA,-1.07912117111279,1.1380356384804e-5,NA,NA,NA,NA
Phvul.004G121666.1,NA,NA,-1.25087374236506,7.18275751482496e-7,-1.35342100375291,6.6700791164708e-12,-1.91663633077923,4.60393255052073e-13,-1.5353111991254,8.18638514947485e-9,NA,NA,NA,NA
Phvul.006G079700.1,NA,NA,-1.24504172948753,3.80358022155075e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.003G112800.1,NA,NA,-1.24287144379083,0.0119551993188278,-2.00870831982193,4.50786419230112e-4,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.006G139100.1,NA,NA,-1.24160262248708,0.0379431650899077,-1.94618282454178,7.84054918970501e-53,NA,NA,-1.75762599112276,1.52125087629139e-13,NA,NA,NA,NA
Phvul.004G134800.1,NA,NA,-1.232129567062,8.64612750287273e-5,-2.12358297376687,6.42883402761427e-4,NA,NA,-1.36503076832881,0.0336152493923462,NA,NA,NA,NA
Phvul.007G267800.1,NA,NA,-1.22512180662372,0.00425471846662976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G266400.1,NA,NA,-1.22246647047505,0.0435584379211342,-1.11682407515182,4.02244753221888e-6,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.003G042800.1,NA,NA,-1.20783683714554,1.95333799807588e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G038500.1,NA,NA,-1.207327640293,0.0199490751043445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.008G102300.1,NA,NA,-1.20155777476195,0.00215471673740892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G053800.1,NA,NA,-1.19910207192009,1.10715230834229e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.001G116300.1,NA,NA,-1.1971954744242,0.0278024038474887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.003G294000.1,NA,NA,-1.19717425781728,0.0174507364339527,-1.01120113267354,1.22265560119398e-11,NA,NA,-1.44896379205769,1.0913712554394e-5,NA,NA,NA,NA
Phvul.005G130900.1,NA,NA,-1.19322188835957,0.0053550537854496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.003G248050.1,NA,NA,-1.19294981683753,3.33253166179488e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.007G242300.2,NA,NA,-1.18701407560553,1.11537211648085e-6,NA,NA,-1.63617520314082,0.00307919181939382,-1.15483876454322,0.00708949946271877,NA,NA,NA,NA
Phvul.003G067700.1,NA,NA,-1.18230214967474,0.00711104266378259,NA,NA,NA,NA,-1.41963756454945,1.36827418993031e-5,NA,NA,-1.09287689206883,2.04184518350251e-7
Phvul.008G083300.1,NA,NA,-1.17916277303577,0.0165697462251724,-1.1381392574878,0.0347273225587718,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.L005301.1,NA,NA,-1.17684994872249,0.00295477543351884,NA,NA,-1.27863228713332,0.0317612122695632,NA,NA,NA,NA,-1.22329727374995,0.00251906433935256
Phvul.006G048600.1,NA,NA,-1.17503460182568,0.0296878709402302,-1.17930210939828,5.95053690203669e-4,NA,NA,NA,NA,NA,NA,NA,NA
Phvul.006G011220.1,NA,NA,-1.17436759228154,0.0221099719587078,-1.06025083172211,0.0308794777036549,-1.56038479344719,0.0279984389629794,-1.60484647981377,0.010834125706814,NA,NA,NA,NA
