GeneID,log2FC,padj,tabla_origen
Phvul.008G155000.1,1.9556040879936,4.1443797647274e-45,ox
Phvul.004G077400.1,1.94704372324569,3.2928761859138e-16,ox
Phvul.008G158136.1,1.94307143352692,1.50571773751849e-57,ox
Phvul.005G038400.1,1.94175045410585,3.42363301572099e-49,ox
Phvul.006G150900.1,1.93562920336727,7.75789959591069e-7,ox
Phvul.008G095600.1,1.93072888679315,2.95373637781455e-33,ox
Phvul.004G124700.1,1.9277750337678,3.59351514594301e-29,ox
Phvul.003G012800.1,1.91133402707171,4.86789985860971e-92,ox
Phvul.005G022500.1,1.90871686582253,7.66928706201646e-10,ox
Phvul.004G124400.1,1.90804335921198,4.70339771659291e-48,ox
Phvul.010G137900.1,1.90775631907846,4.35224550812341e-40,ox
Phvul.002G020900.1,1.89559035788657,2.43074826327741e-8,ox
Phvul.006G079500.1,1.89444979298657,1.11889956356467e-69,ox
Phvul.008G016500.1,1.89217361460921,4.39807928378665e-10,ox
Phvul.004G008918.1,1.88384328300834,6.04420082570048e-4,ox
Phvul.011G080500.1,1.88346429699161,1.07792189194759e-49,ox
Phvul.006G023500.1,1.87194969390477,1.84921317235885e-63,ox
Phvul.008G290700.1,1.86224443590375,6.58487104063292e-42,ox
Phvul.003G257900.1,1.86206636374624,1.96247795333562e-108,ox
Phvul.006G022600.1,1.85940696143386,9.44411562579478e-60,ox
Phvul.L001078.1,1.85364916823191,7.80010034938372e-71,ox
Phvul.003G238700.1,1.8524475709959,6.69422631847749e-10,ox
Phvul.011G194401.1,1.84940988441744,1.06004916087022e-52,ox
Phvul.008G228000.1,1.84607919730427,4.39704785669935e-4,ox
Phvul.003G052400.1,1.84164774490035,3.55669415877226e-60,ox
Phvul.007G052500.1,1.83974897190381,4.79003675302622e-9,ox
Phvul.009G066400.2,1.83970618321784,1.10268391389837e-5,ox
Phvul.005G054000.1,1.83889451346953,2.0138913720785e-61,ox
Phvul.002G055600.1,1.83650207881189,7.33530242515474e-43,ox
Phvul.004G044900.1,1.82025728864148,9.03341998164905e-4,ox
Phvul.011G202432.1,1.82007298713087,3.10776209831272e-12,ox
Phvul.002G099000.3,1.80684820744949,8.65633926125698e-26,ox
Phvul.008G151400.1,1.80556604591697,3.86223236524038e-10,ox
Phvul.002G323708.1,1.79960336952412,4.97729177441401e-38,ox
Phvul.006G046000.1,1.79653136692362,1.36568102322088e-4,ox
Phvul.009G210332.1,1.79630013225966,8.38804745133557e-5,ox
Phvul.005G068200.1,1.79250707481027,7.08287179559722e-8,ox
Phvul.008G158100.1,1.79161492684558,1.71027927526104e-4,ox
Phvul.001G143300.1,1.79074981035269,8.54976364718024e-14,ox
Phvul.007G043100.1,1.78680729836159,5.36985598209706e-4,ox
Phvul.010G008800.1,1.78414167037523,1.20371921701615e-54,ox
Phvul.005G061801.1,1.78051365389784,2.38341632136495e-7,ox
Phvul.003G251100.1,1.77529005488861,0.00133824743657726,ox
Phvul.002G323300.2,1.76620482199999,9.52266693826853e-91,ox
Phvul.002G166100.1,1.76511119817115,2.05795967094218e-70,ox
Phvul.004G009909.1,1.76153526935648,5.90520295990914e-4,ox
Phvul.002G021700.1,1.75836588444292,6.7653857718502e-152,ox
Phvul.010G033600.1,1.75825060830722,1.73690695874952e-46,ox
Phvul.001G153200.1,1.74454305336163,3.44984710344238e-21,ox
Phvul.002G231800.1,1.74409832322472,6.1995699372062e-6,ox
Phvul.008G181900.1,1.73939508711621,5.06316119822467e-68,ox
Phvul.005G047000.1,1.73528852111652,0.00298710616902677,ox
Phvul.008G207900.1,1.73432577196485,1.33386251648442e-4,ox
Phvul.009G086000.1,1.73370180607473,9.28459357526445e-41,ox
Phvul.002G000200.1,1.72454552733019,6.89235056558183e-16,ox
Phvul.004G008981.1,1.72390389033696,9.15196431443973e-8,ox
Phvul.005G169200.1,1.72175657210037,5.6557888907234e-23,ox
Phvul.006G096200.1,1.71661175785888,1.29898447058075e-4,ox
Phvul.001G160600.1,1.71284623582853,1.89490138744544e-74,ox
Phvul.007G151300.1,1.7059458928105,6.35702444314007e-70,ox
Phvul.001G221000.1,1.70558303713155,4.19986772598795e-22,ox
Phvul.008G056800.1,1.70550136983254,3.9970565621216e-17,ox
Phvul.001G258900.1,1.70450396898513,1.49672764304933e-29,ox
Phvul.002G019300.1,1.69318165108632,5.5708735075996e-14,ox
Phvul.011G118300.1,1.68387839064095,9.15587086795699e-8,ox
Phvul.002G050700.1,1.68071431552763,2.33007111508604e-13,ox
Phvul.001G263300.1,1.67768057240922,2.29657142038735e-26,ox
Phvul.007G081200.1,1.67482817975483,8.57346417974107e-13,ox
