GeneID,log2FC,padj,tabla_origen
Phvul.005G135955.1,1.66179548598147,0.00304913399560614,ox_lp
Phvul.011G194401.1,1.65855479188897,5.96656296008192e-9,ox_lp
Phvul.006G033300.1,1.65717359644342,0.0479500755105707,ox_lp
Phvul.009G094000.1,1.65673584303039,4.5227724216537e-11,ox_lp
Phvul.002G049700.1,1.65662027253313,1.26796990097803e-29,ox_lp
Phvul.003G251200.1,1.65600520980547,2.07110875028789e-16,ox_lp
Phvul.002G014700.1,1.65548816548181,1.92134458656977e-6,ox_lp
Phvul.006G176600.1,1.65258649369546,4.38775361113306e-18,ox_lp
Phvul.006G186600.1,1.64721198003479,0.044440194262717,ox_lp
Phvul.009G062600.1,1.64263574025891,0.0056863977648552,ox_lp
Phvul.011G030200.1,1.64186359356455,0.0231121868255155,ox_lp
Phvul.007G060800.1,1.62990363107233,8.69024626125595e-18,ox_lp
Phvul.005G112800.1,1.62933066525475,2.68167148294706e-14,ox_lp
Phvul.002G309300.1,1.62910617877361,0.00389912247555758,ox_lp
Phvul.005G021601.1,1.62421987866733,3.59198961622063e-5,ox_lp
Phvul.009G210680.1,1.62414797078829,1.84058533397138e-6,ox_lp
Phvul.009G230700.1,1.61942032731468,5.13868211805696e-24,ox_lp
Phvul.003G037100.1,1.61759665257633,0.00843714487583253,ox_lp
Phvul.005G058800.1,1.61694369774191,0.0327332562417123,ox_lp
Phvul.009G257400.1,1.61515220807204,7.24831501816118e-17,ox_lp
Phvul.002G241300.1,1.61281996101172,2.17015535833057e-15,ox_lp
Phvul.008G089200.1,1.61274522682868,3.01035399236354e-13,ox_lp
Phvul.001G026200.1,1.61151031621747,2.30343311518173e-19,ox_lp
Phvul.004G150000.1,1.61112538766713,0.0210023459410445,ox_lp
Phvul.009G066400.2,1.61028975497799,6.78732887006657e-4,ox_lp
Phvul.006G068800.1,1.60834398130514,4.25608928610277e-5,ox_lp
Phvul.003G068200.1,1.60285609705014,4.47666333048039e-10,ox_lp
Phvul.006G208500.1,1.59837720961215,4.6132614366532e-5,ox_lp
Phvul.003G013000.1,1.59799290406026,0.00247291298733719,ox_lp
Phvul.001G140000.1,1.59582230602434,9.93870097688065e-11,ox_lp
Phvul.007G269100.1,1.5940347632889,1.05205498229603e-6,ox_lp
Phvul.007G081200.1,1.59001188034791,8.5719300556729e-5,ox_lp
Phvul.010G122600.1,1.58947794664691,6.80743497355986e-14,ox_lp
Phvul.011G118300.1,1.58922491213862,0.00376267251517956,ox_lp
Phvul.008G001900.1,1.5879485607543,2.18994190548694e-22,ox_lp
Phvul.003G123566.1,1.58606779667693,9.13292742014346e-10,ox_lp
Phvul.002G055600.1,1.58515378234586,6.22693725130339e-14,ox_lp
Phvul.003G011800.1,1.58376594126812,2.62434007769063e-6,ox_lp
Phvul.001G165266.1,1.58357610592034,0.00398679326623719,ox_lp
Phvul.003G143266.1,1.58092941092376,1.07395971051958e-8,ox_lp
Phvul.009G187800.1,1.57932395695159,5.21408846489878e-32,ox_lp
Phvul.002G231300.1,1.57675380251743,0.00741041936676243,ox_lp
Phvul.011G077700.1,1.57616898452638,2.23477010111063e-4,ox_lp
Phvul.011G046400.2,1.57599504485627,6.57934790837307e-5,ox_lp
Phvul.005G064700.1,1.57423532695747,1.59063731148819e-6,ox_lp
Phvul.006G014800.1,1.57249437105773,1.87359106769392e-4,ox_lp
Phvul.003G051800.1,1.57172538227116,1.24398331747876e-4,ox_lp
Phvul.010G045100.1,1.5708729614676,3.08224740308631e-5,ox_lp
Phvul.003G166600.1,1.57035230398926,5.13561119753732e-13,ox_lp
Phvul.009G256400.1,1.56724333587318,1.65714796402439e-7,ox_lp
Phvul.008G082000.1,1.5664087255023,2.16472067982089e-7,ox_lp
Phvul.002G275400.1,1.56586909195751,1.18797947998584e-14,ox_lp
Phvul.004G077400.1,1.5651090550485,6.41881828802057e-9,ox_lp
Phvul.002G005300.1,1.55208483186913,5.17445358258735e-11,ox_lp
Phvul.009G068200.1,1.5512624042192,1.27358954398148e-7,ox_lp
Phvul.007G108400.1,1.55117986922429,0.00218480236272908,ox_lp
Phvul.008G100100.1,1.54977634821939,0.00381011052055799,ox_lp
Phvul.010G129200.1,1.54603402593294,8.18638514947485e-9,ox_lp
Phvul.009G240677.1,1.54595202509438,1.61475632676403e-6,ox_lp
Phvul.002G187700.1,1.54412695052156,7.965982399231e-4,ox_lp
Phvul.005G007100.1,1.54267396077,7.45316170586692e-15,ox_lp
Phvul.003G142300.1,1.54002864262374,1.25357940184364e-5,ox_lp
Phvul.010G080700.1,1.53954858142257,6.16373624338201e-4,ox_lp
Phvul.005G171200.1,1.5395305035118,2.55471760970678e-9,ox_lp
Phvul.008G159700.1,1.53616132175511,6.61536929826247e-4,ox_lp
Phvul.010G083700.1,1.52839943420188,2.95285442821296e-6,ox_lp
Phvul.006G196700.1,1.52396483308418,0.00670471922499496,ox_lp
Phvul.011G116800.2,1.51975033905999,0.00200717701974394,ox_lp
Phvul.009G212700.1,1.51961388339097,4.0928721798157e-4,ox_lp
Phvul.002G281600.1,1.51754516025517,0.0307661791789761,ox_lp
Phvul.009G057300.1,1.51718099244692,1.06147698142074e-5,ox_lp
Phvul.009G174900.1,1.5168061470068,4.09621982318546e-9,ox_lp
Phvul.008G290700.1,1.51473150607101,2.20423720147626e-11,ox_lp
Phvul.007G276000.1,1.5121816317792,0.00448201335343263,ox_lp
Phvul.003G151700.1,1.50921198284818,3.22017225747531e-24,ox_lp
Phvul.001G136900.1,1.50604477299888,0.010471491183255,ox_lp
Phvul.009G007900.1,1.50502329841357,4.86361651947767e-10,ox_lp
Phvul.004G122750.1,1.50387084977014,0.00102626317820404,ox_lp
Phvul.006G022600.1,1.5021300795631,7.44725318115205e-12,ox_lp
Phvul.001G218600.1,1.5007807458869,3.08828180819775e-12,ox_lp
Phvul.011G195400.1,1.50040207568174,0.00872159749665946,ox_lp
Phvul.004G095400.1,1.49858643624696,6.23365774340809e-16,ox_lp
Phvul.006G173600.1,1.4977299718686,0.0114354349130992,ox_lp
Phvul.001G112500.1,1.49582437643511,1.22084883092081e-24,ox_lp
Phvul.002G241700.1,1.49539093008227,1.53011592352727e-4,ox_lp
Phvul.003G051801.1,1.49493198367309,0.00023951004383092399,ox_lp
Phvul.002G199600.1,1.494021864835,0.00838508543241257,ox_lp
Phvul.005G070600.1,1.49350089597635,3.16480511660881e-12,ox_lp
Phvul.008G207700.1,1.49333081788837,6.82505279567507e-4,ox_lp
Phvul.007G277600.1,1.49241707439673,0.00233132241057968,ox_lp
Phvul.006G151900.1,1.49195065222725,1.38909291752051e-11,ox_lp
Phvul.010G154400.2,1.48625756389678,5.45897107543315e-5,ox_lp
Phvul.002G170800.1,1.48001217929903,7.69531338495121e-10,ox_lp
Phvul.005G054200.1,1.4743965891515,4.7681725814923e-14,ox_lp
Phvul.001G154500.1,1.47267371096388,6.15561132059327e-6,ox_lp
Phvul.003G251100.1,1.47091606554423,0.0246944408625938,ox_lp
Phvul.005G078000.1,1.46931073998474,0.00123860021513566,ox_lp
Phvul.009G088450.1,1.46883278958009,5.47683336843956e-15,ox_lp
Phvul.007G113700.1,1.46754250973848,0.00538640418410852,ox_lp
Phvul.011G133560.1,1.46677052643123,0.020667800890136,ox_lp
Phvul.009G120400.1,1.46508259105508,0.0166078521051307,ox_lp
Phvul.003G278800.1,1.46464330951656,0.0169426969207932,ox_lp
Phvul.002G144800.1,1.464072384829,2.71691529841871e-15,ox_lp
Phvul.007G034700.1,1.46394290224473,2.622368526688e-12,ox_lp
Phvul.009G154100.1,1.46373517210796,2.07087907304758e-23,ox_lp
Phvul.011G188700.1,1.45651334967593,0.0393967878503475,ox_lp
Phvul.010G123600.1,1.45437979647793,4.59968987539592e-7,ox_lp
