Gene Name,Transcript Name,GO ID
Phvul.009G025700,Phvul.009G025700.2,GO:0004672
Phvul.009G025700,Phvul.009G025700.2,GO:0004713
Phvul.009G025700,Phvul.009G025700.2,GO:0005524
Phvul.009G025700,Phvul.009G025700.2,GO:0006468
Phvul.009G192000,Phvul.009G192000.2,
Phvul.009G224200,Phvul.009G224200.1,GO:0004857
Phvul.009G174800,Phvul.009G174800.1,GO:0005507
Phvul.009G174800,Phvul.009G174800.1,GO:0008131
Phvul.009G174800,Phvul.009G174800.1,GO:0009308
Phvul.009G174800,Phvul.009G174800.1,GO:0048038
Phvul.009G174800,Phvul.009G174800.1,GO:0055114
Phvul.009G161700,Phvul.009G161700.1,GO:0005096
Phvul.009G161700,Phvul.009G161700.1,GO:0005515
Phvul.009G161700,Phvul.009G161700.1,GO:0005737
Phvul.009G144400,Phvul.009G144400.1,
Phvul.009G137500,Phvul.009G137500.1,GO:0003700
Phvul.009G137500,Phvul.009G137500.1,GO:0006355
Phvul.009G137500,Phvul.009G137500.1,GO:0043565
Phvul.009G027600,Phvul.009G027600.1,GO:0030001
Phvul.009G027600,Phvul.009G027600.1,GO:0046872
Phvul.009G160700,Phvul.009G160700.1,
Phvul.009G089900,Phvul.009G089900.1,GO:0004672
Phvul.009G089900,Phvul.009G089900.1,GO:0004713
Phvul.009G089900,Phvul.009G089900.1,GO:0005524
Phvul.009G089900,Phvul.009G089900.1,GO:0006468
Phvul.009G254200,Phvul.009G254200.1,
Phvul.009G254200,Phvul.009G254200.3,
Phvul.009G254200,Phvul.009G254200.4,
Phvul.009G254200,Phvul.009G254200.5,
Phvul.009G254200,Phvul.009G254200.6,
Phvul.009G102800,Phvul.009G102800.1,GO:0005634
Phvul.009G102800,Phvul.009G102800.2,GO:0005634
Phvul.009G102800,Phvul.009G102800.3,GO:0005634
Phvul.009G102800,Phvul.009G102800.4,GO:0005634
Phvul.009G058400,Phvul.009G058400.1,
Phvul.009G123950,Phvul.009G123950.1,GO:0016020
Phvul.009G123950,Phvul.009G123950.1,GO:0016021
Phvul.009G123950,Phvul.009G123950.1,GO:0022857
Phvul.009G151700,Phvul.009G151700.1,
Phvul.009G151700,Phvul.009G151700.2,
Phvul.009G123100,Phvul.009G123100.1,GO:0005515
Phvul.009G123100,Phvul.009G123100.1,GO:0008270
Phvul.009G123100,Phvul.009G123100.2,GO:0005515
Phvul.009G123100,Phvul.009G123100.2,GO:0008270
Phvul.009G124100,Phvul.009G124100.1,GO:0016020
Phvul.009G124100,Phvul.009G124100.1,GO:0016021
Phvul.009G124100,Phvul.009G124100.1,GO:0022857
Phvul.009G210680,Phvul.009G210680.1,
Phvul.009G002400,Phvul.009G002400.2,GO:0015078
Phvul.009G002400,Phvul.009G002400.2,GO:0015991
Phvul.009G002400,Phvul.009G002400.2,GO:0033177
Phvul.009G002400,Phvul.009G002400.2,GO:0033179
Phvul.009G093600,Phvul.009G093600.1,GO:0003677
Phvul.009G093600,Phvul.009G093600.1,GO:0003700
Phvul.009G093600,Phvul.009G093600.1,GO:0006355
Phvul.009G096100,Phvul.009G096100.2,
Phvul.009G096100,Phvul.009G096100.3,
Phvul.009G096100,Phvul.009G096100.1,
Phvul.009G208900,Phvul.009G208900.1,GO:0004017
Phvul.009G208900,Phvul.009G208900.1,GO:0005524
Phvul.009G208900,Phvul.009G208900.1,GO:0006139
Phvul.009G208900,Phvul.009G208900.1,GO:0016776
Phvul.009G208900,Phvul.009G208900.1,GO:0019205
Phvul.009G208900,Phvul.009G208900.2,GO:0004017
Phvul.009G208900,Phvul.009G208900.2,GO:0005524
Phvul.009G208900,Phvul.009G208900.2,GO:0006139
Phvul.009G208900,Phvul.009G208900.2,GO:0016776
Phvul.009G208900,Phvul.009G208900.2,GO:0019205
Phvul.009G172300,Phvul.009G172300.1,GO:0003723
Phvul.009G172300,Phvul.009G172300.1,GO:0003735
Phvul.009G172300,Phvul.009G172300.1,GO:0005622
Phvul.009G172300,Phvul.009G172300.1,GO:0006412
Phvul.009G172300,Phvul.009G172300.1,GO:0015935
Phvul.009G172300,Phvul.009G172300.1,GO:0019843
Phvul.009G188600,Phvul.009G188600.1,GO:0003723
Phvul.009G188600,Phvul.009G188600.1,GO:0003735
Phvul.009G188600,Phvul.009G188600.1,GO:0005622
Phvul.009G188600,Phvul.009G188600.1,GO:0006412
Phvul.009G188600,Phvul.009G188600.1,GO:0015935
Phvul.009G188600,Phvul.009G188600.1,GO:0019843
Phvul.009G168600,Phvul.009G168600.1,
Phvul.009G061450,Phvul.009G061450.1,GO:0004497
Phvul.009G061450,Phvul.009G061450.1,GO:0005506
Phvul.009G061450,Phvul.009G061450.1,GO:0016705
Phvul.009G061450,Phvul.009G061450.1,GO:0020037
Phvul.009G061450,Phvul.009G061450.1,GO:0055114
Phvul.009G019200,Phvul.009G019200.1,
Phvul.009G061375,Phvul.009G061375.1,
Phvul.009G034600,Phvul.009G034600.1,GO:0005515
Phvul.009G060500,Phvul.009G060500.1,GO:0003677
Phvul.009G060500,Phvul.009G060500.1,GO:0006355
Phvul.009G150800,Phvul.009G150800.1,
Phvul.009G236200,Phvul.009G236200.1,GO:0003677
Phvul.009G236200,Phvul.009G236200.1,GO:0005515
Phvul.009G236200,Phvul.009G236200.2,GO:0003677
Phvul.009G236200,Phvul.009G236200.2,GO:0005515
Phvul.009G236200,Phvul.009G236200.2,GO:0008270
Phvul.009G241800,Phvul.009G241800.1,GO:0000166
Phvul.009G241800,Phvul.009G241800.1,GO:0005507
Phvul.009G241800,Phvul.009G241800.1,GO:0006812
Phvul.009G241800,Phvul.009G241800.1,GO:0016021
Phvul.009G241800,Phvul.009G241800.1,GO:0019829
Phvul.009G241800,Phvul.009G241800.1,GO:0030001
Phvul.009G241800,Phvul.009G241800.1,GO:0046872
Phvul.009G233800,Phvul.009G233800.1,
Phvul.009G112300,Phvul.009G112300.6,GO:0003723
Phvul.009G112300,Phvul.009G112300.6,GO:0004652
Phvul.009G112300,Phvul.009G112300.6,GO:0005634
Phvul.009G112300,Phvul.009G112300.6,GO:0016779
Phvul.009G112300,Phvul.009G112300.6,GO:0031123
Phvul.009G112300,Phvul.009G112300.6,GO:0043631
Phvul.009G112300,Phvul.009G112300.1,GO:0003723
Phvul.009G112300,Phvul.009G112300.1,GO:0004652
Phvul.009G112300,Phvul.009G112300.1,GO:0005634
Phvul.009G112300,Phvul.009G112300.1,GO:0016779
Phvul.009G112300,Phvul.009G112300.1,GO:0031123
Phvul.009G112300,Phvul.009G112300.1,GO:0043631
Phvul.009G112300,Phvul.009G112300.4,GO:0003723
Phvul.009G112300,Phvul.009G112300.4,GO:0004652
Phvul.009G112300,Phvul.009G112300.4,GO:0005634
Phvul.009G112300,Phvul.009G112300.4,GO:0016779
Phvul.009G112300,Phvul.009G112300.4,GO:0031123
Phvul.009G112300,Phvul.009G112300.4,GO:0043631
Phvul.009G112300,Phvul.009G112300.3,GO:0003723
Phvul.009G112300,Phvul.009G112300.3,GO:0004652
Phvul.009G112300,Phvul.009G112300.3,GO:0005634
Phvul.009G112300,Phvul.009G112300.3,GO:0016779
Phvul.009G112300,Phvul.009G112300.3,GO:0031123
Phvul.009G112300,Phvul.009G112300.3,GO:0043631
Phvul.009G112300,Phvul.009G112300.2,GO:0003723
Phvul.009G112300,Phvul.009G112300.2,GO:0004652
Phvul.009G112300,Phvul.009G112300.2,GO:0005634
Phvul.009G112300,Phvul.009G112300.2,GO:0016779
Phvul.009G112300,Phvul.009G112300.2,GO:0031123
Phvul.009G112300,Phvul.009G112300.2,GO:0043631
Phvul.009G112300,Phvul.009G112300.7,GO:0003723
Phvul.009G112300,Phvul.009G112300.7,GO:0004652
Phvul.009G112300,Phvul.009G112300.7,GO:0005634
Phvul.009G112300,Phvul.009G112300.7,GO:0016779
Phvul.009G112300,Phvul.009G112300.7,GO:0031123
Phvul.009G112300,Phvul.009G112300.7,GO:0043631
Phvul.009G114000,Phvul.009G114000.1,GO:0005975
Phvul.009G114000,Phvul.009G114000.1,GO:0016773
Phvul.009G114000,Phvul.009G114000.2,GO:0005975
Phvul.009G114000,Phvul.009G114000.2,GO:0016773
Phvul.009G260300,Phvul.009G260300.1,GO:0016787
Phvul.009G093900,Phvul.009G093900.1,
Phvul.009G127700,Phvul.009G127700.1,GO:0003677
Phvul.009G127700,Phvul.009G127700.1,GO:0005515
Phvul.009G151600,Phvul.009G151600.1,GO:0009733
Phvul.009G124500,Phvul.009G124500.1,GO:0005634
Phvul.009G124500,Phvul.009G124500.1,GO:0006281
Phvul.009G124500,Phvul.009G124500.1,GO:0007049
Phvul.009G142100,Phvul.009G142100.1,GO:0003824
Phvul.009G142100,Phvul.009G142100.1,GO:0004553
Phvul.009G142100,Phvul.009G142100.1,GO:0005975
Phvul.009G099300,Phvul.009G099300.1,GO:0005249
Phvul.009G099300,Phvul.009G099300.1,GO:0006813
Phvul.009G099300,Phvul.009G099300.1,GO:0016020
Phvul.009G033900,Phvul.009G033900.1,GO:0003824
Phvul.009G033900,Phvul.009G033900.1,GO:0005515
Phvul.009G033900,Phvul.009G033900.1,GO:0008270
Phvul.009G106500,Phvul.009G106500.1,
Phvul.009G209000,Phvul.009G209000.1,
Phvul.009G016700,Phvul.009G016700.1,
Phvul.009G047500,Phvul.009G047500.1,GO:0003677
Phvul.009G047500,Phvul.009G047500.1,GO:0006355
Phvul.009G099200,Phvul.009G099200.1,GO:0003824
Phvul.009G099200,Phvul.009G099200.1,GO:0055114
Phvul.009G162900,Phvul.009G162900.1,GO:0016021
Phvul.009G026800,Phvul.009G026800.1,
Phvul.009G026800,Phvul.009G026800.2,
Phvul.009G217250,Phvul.009G217250.1,
Phvul.009G029900,Phvul.009G029900.1,
Phvul.009G183300,Phvul.009G183300.2,GO:0003677
Phvul.009G009700,Phvul.009G009700.1,GO:0005525
Phvul.009G009700,Phvul.009G009700.1,GO:0005622
Phvul.009G009700,Phvul.009G009700.1,GO:0007165
Phvul.009G009700,Phvul.009G009700.1,GO:0007264
Phvul.009G009700,Phvul.009G009700.1,GO:0016020
Phvul.009G190797,Phvul.009G190797.1,GO:0016020
Phvul.009G190797,Phvul.009G190797.1,GO:0016798
Phvul.009G190797,Phvul.009G190797.2,GO:0016020
Phvul.009G190797,Phvul.009G190797.2,GO:0016798
Phvul.009G190797,Phvul.009G190797.3,GO:0016020
Phvul.009G190797,Phvul.009G190797.3,GO:0016798
Phvul.009G138900,Phvul.009G138900.1,GO:0003700
Phvul.009G138900,Phvul.009G138900.1,GO:0006355
Phvul.009G138900,Phvul.009G138900.1,GO:0043565
Phvul.009G125800,Phvul.009G125800.1,GO:0030570
Phvul.009G125200,Phvul.009G125200.1,
Phvul.009G125200,Phvul.009G125200.2,
Phvul.009G043700,Phvul.009G043700.1,GO:0003676
Phvul.009G043700,Phvul.009G043700.1,GO:0046872
Phvul.009G013100,Phvul.009G013100.1,GO:0005515
Phvul.009G233700,Phvul.009G233700.1,GO:0043531
Phvul.009G258500,Phvul.009G258500.1,
Phvul.009G164800,Phvul.009G164800.2,GO:0006633
Phvul.009G164800,Phvul.009G164800.2,GO:0016790
Phvul.009G164800,Phvul.009G164800.1,GO:0006633
Phvul.009G164800,Phvul.009G164800.1,GO:0016790
Phvul.009G195700,Phvul.009G195700.1,
Phvul.009G053100,Phvul.009G053100.1,GO:0005506
Phvul.009G053100,Phvul.009G053100.1,GO:0016491
Phvul.009G053100,Phvul.009G053100.1,GO:0055114
Phvul.009G187500,Phvul.009G187500.1,
Phvul.009G226700,Phvul.009G226700.2,GO:0008152
Phvul.009G226700,Phvul.009G226700.2,GO:0016491
Phvul.009G226700,Phvul.009G226700.2,GO:0016620
Phvul.009G226700,Phvul.009G226700.2,GO:0055114
Phvul.009G025100,Phvul.009G025100.1,GO:0003676
Phvul.009G025100,Phvul.009G025100.1,GO:0003677
Phvul.009G025100,Phvul.009G025100.1,GO:0006355
Phvul.009G025100,Phvul.009G025100.1,GO:0008270
Phvul.009G259000,Phvul.009G259000.1,GO:0008168
Phvul.009G259000,Phvul.009G259000.1,GO:0008171
Phvul.009G259000,Phvul.009G259000.1,GO:0046983
Phvul.009G259650,Phvul.009G259650.1,GO:0003677
Phvul.009G259650,Phvul.009G259650.2,GO:0003677
Phvul.009G259650,Phvul.009G259650.3,GO:0003677
Phvul.009G141000,Phvul.009G141000.1,GO:0006470
Phvul.009G141000,Phvul.009G141000.1,GO:0008138
Phvul.009G141000,Phvul.009G141000.1,GO:0016311
Phvul.009G141000,Phvul.009G141000.1,GO:0016791
Phvul.009G144500,Phvul.009G144500.1,GO:0000287
Phvul.009G059600,Phvul.009G059600.1,GO:0004070
Phvul.009G059600,Phvul.009G059600.1,GO:0006207
Phvul.009G059600,Phvul.009G059600.1,GO:0006520
Phvul.009G059600,Phvul.009G059600.1,GO:0016597
Phvul.009G059600,Phvul.009G059600.1,GO:0016743
Phvul.009G069300,Phvul.009G069300.1,GO:0003677
Phvul.009G069300,Phvul.009G069300.1,GO:0046983
Phvul.009G182900,Phvul.009G182900.1,
Phvul.009G011900,Phvul.009G011900.1,GO:0009772
Phvul.009G011900,Phvul.009G011900.1,GO:0019684
Phvul.009G011900,Phvul.009G011900.1,GO:0045156
Phvul.009G234600,Phvul.009G234600.1,GO:0000166
Phvul.009G234600,Phvul.009G234600.1,GO:0005388
Phvul.009G234600,Phvul.009G234600.1,GO:0005516
Phvul.009G234600,Phvul.009G234600.1,GO:0005524
Phvul.009G234600,Phvul.009G234600.1,GO:0016020
Phvul.009G234600,Phvul.009G234600.1,GO:0016021
Phvul.009G234600,Phvul.009G234600.1,GO:0046872
Phvul.009G234600,Phvul.009G234600.1,GO:0070588
Phvul.009G238700,Phvul.009G238700.1,GO:0005506
Phvul.009G238700,Phvul.009G238700.1,GO:0016226
Phvul.009G238700,Phvul.009G238700.1,GO:0051536
Phvul.009G099500,Phvul.009G099500.1,
Phvul.009G130400,Phvul.009G130400.1,GO:0016491
Phvul.009G130400,Phvul.009G130400.1,GO:0016655
Phvul.009G130400,Phvul.009G130400.1,GO:0051537
Phvul.009G130400,Phvul.009G130400.1,GO:0055114
Phvul.009G226100,Phvul.009G226100.1,
Phvul.009G115400,Phvul.009G115400.1,
Phvul.009G090212,Phvul.009G090212.1,
Phvul.009G239300,Phvul.009G239300.2,GO:0005515
Phvul.009G239300,Phvul.009G239300.3,GO:0005515
Phvul.009G239300,Phvul.009G239300.4,GO:0005515
Phvul.009G239300,Phvul.009G239300.5,GO:0005515
Phvul.009G105850,Phvul.009G105850.1,
Phvul.009G259250,Phvul.009G259250.1,GO:0008168
Phvul.009G259250,Phvul.009G259250.1,GO:0008171
Phvul.009G259250,Phvul.009G259250.1,GO:0046983
Phvul.009G013900,Phvul.009G013900.1,GO:0003677
Phvul.009G013900,Phvul.009G013900.1,GO:0003700
Phvul.009G013900,Phvul.009G013900.1,GO:0005634
Phvul.009G013900,Phvul.009G013900.1,GO:0006355
Phvul.009G013900,Phvul.009G013900.1,GO:0046983
Phvul.009G020400,Phvul.009G020400.1,GO:0003824
Phvul.009G020400,Phvul.009G020400.1,GO:0006596
Phvul.009G183400,Phvul.009G183400.1,
Phvul.009G261700,Phvul.009G261700.1,GO:0004857
Phvul.009G261700,Phvul.009G261700.1,GO:0005618
Phvul.009G261700,Phvul.009G261700.1,GO:0030599
Phvul.009G261700,Phvul.009G261700.1,GO:0042545
Phvul.009G244300,Phvul.009G244300.1,GO:0005515
Phvul.009G054600,Phvul.009G054600.1,GO:0008152
Phvul.009G054600,Phvul.009G054600.1,GO:0016491
Phvul.009G054600,Phvul.009G054600.2,GO:0008152
Phvul.009G054600,Phvul.009G054600.2,GO:0016491
Phvul.009G054600,Phvul.009G054600.3,GO:0008152
Phvul.009G054600,Phvul.009G054600.3,GO:0016491
Phvul.009G098700,Phvul.009G098700.1,
Phvul.009G121600,Phvul.009G121600.1,GO:0004672
Phvul.009G121600,Phvul.009G121600.1,GO:0004712
Phvul.009G121600,Phvul.009G121600.1,GO:0004713
Phvul.009G121600,Phvul.009G121600.1,GO:0005524
Phvul.009G121600,Phvul.009G121600.1,GO:0006468
Phvul.009G121600,Phvul.009G121600.1,GO:0007093
Phvul.009G121600,Phvul.009G121600.1,GO:0051304
Phvul.009G121600,Phvul.009G121600.2,GO:0004672
Phvul.009G121600,Phvul.009G121600.2,GO:0004712
Phvul.009G121600,Phvul.009G121600.2,GO:0004713
Phvul.009G121600,Phvul.009G121600.2,GO:0005524
Phvul.009G121600,Phvul.009G121600.2,GO:0006468
Phvul.009G121600,Phvul.009G121600.2,GO:0007093
Phvul.009G121600,Phvul.009G121600.2,GO:0051304
Phvul.009G121600,Phvul.009G121600.3,GO:0004672
Phvul.009G121600,Phvul.009G121600.3,GO:0004712
Phvul.009G121600,Phvul.009G121600.3,GO:0004713
Phvul.009G121600,Phvul.009G121600.3,GO:0005524
Phvul.009G121600,Phvul.009G121600.3,GO:0006468
Phvul.009G121600,Phvul.009G121600.3,GO:0007093
Phvul.009G121600,Phvul.009G121600.3,GO:0051304
Phvul.009G121600,Phvul.009G121600.4,GO:0004672
Phvul.009G121600,Phvul.009G121600.4,GO:0004712
Phvul.009G121600,Phvul.009G121600.4,GO:0004713
Phvul.009G121600,Phvul.009G121600.4,GO:0005524
Phvul.009G121600,Phvul.009G121600.4,GO:0006468
Phvul.009G121600,Phvul.009G121600.4,GO:0007093
Phvul.009G121600,Phvul.009G121600.4,GO:0051304
Phvul.009G235200,Phvul.009G235200.1,GO:0005488
Phvul.009G235200,Phvul.009G235200.2,GO:0005488
Phvul.009G115200,Phvul.009G115200.1,GO:0008152
Phvul.009G115200,Phvul.009G115200.1,GO:0016758
Phvul.009G077400,Phvul.009G077400.1,GO:0003824
Phvul.009G077400,Phvul.009G077400.1,GO:0004375
Phvul.009G077400,Phvul.009G077400.1,GO:0006544
Phvul.009G077400,Phvul.009G077400.1,GO:0006546
Phvul.009G077400,Phvul.009G077400.1,GO:0055114
Phvul.009G087100,Phvul.009G087100.1,GO:0003677
Phvul.009G087100,Phvul.009G087100.1,GO:0003899
Phvul.009G087100,Phvul.009G087100.1,GO:0006351
Phvul.009G087100,Phvul.009G087100.1,GO:0032549
Phvul.009G072200,Phvul.009G072200.1,GO:0008270
Phvul.009G218900,Phvul.009G218900.1,GO:0004252
Phvul.009G218900,Phvul.009G218900.1,GO:0006508
Phvul.009G012600,Phvul.009G012600.1,
Phvul.009G173100,Phvul.009G173100.1,GO:0004672
Phvul.009G173100,Phvul.009G173100.1,GO:0004713
Phvul.009G173100,Phvul.009G173100.1,GO:0005524
Phvul.009G173100,Phvul.009G173100.1,GO:0006468
Phvul.009G173100,Phvul.009G173100.2,GO:0004672
Phvul.009G173100,Phvul.009G173100.2,GO:0004713
Phvul.009G173100,Phvul.009G173100.2,GO:0005524
Phvul.009G173100,Phvul.009G173100.2,GO:0006468
Phvul.009G173100,Phvul.009G173100.3,GO:0004672
Phvul.009G173100,Phvul.009G173100.3,GO:0004713
Phvul.009G173100,Phvul.009G173100.3,GO:0005524
Phvul.009G173100,Phvul.009G173100.3,GO:0006468
Phvul.009G173100,Phvul.009G173100.4,GO:0004672
Phvul.009G173100,Phvul.009G173100.4,GO:0004713
Phvul.009G173100,Phvul.009G173100.4,GO:0005524
Phvul.009G173100,Phvul.009G173100.4,GO:0006468
Phvul.009G193200,Phvul.009G193200.1,GO:0006952
Phvul.009G193200,Phvul.009G193200.1,GO:0016021
Phvul.009G152100,Phvul.009G152100.1,GO:0005515
Phvul.009G068500,Phvul.009G068500.1,GO:0005515
Phvul.009G236100,Phvul.009G236100.1,
Phvul.009G233600,Phvul.009G233600.1,
Phvul.009G214600,Phvul.009G214600.1,
Phvul.009G214600,Phvul.009G214600.2,
Phvul.009G024301,Phvul.009G024301.1,
Phvul.009G073800,Phvul.009G073800.1,GO:0003700
Phvul.009G073800,Phvul.009G073800.1,GO:0006355
Phvul.009G073800,Phvul.009G073800.1,GO:0043565
Phvul.009G132300,Phvul.009G132300.1,GO:0005622
Phvul.009G132300,Phvul.009G132300.1,GO:0006886
Phvul.009G186400,Phvul.009G186400.1,GO:0005576
Phvul.009G186400,Phvul.009G186400.1,GO:0009664
Phvul.009G215400,Phvul.009G215400.1,GO:0005515
Phvul.009G129200,Phvul.009G129200.1,GO:0005515
Phvul.009G129200,Phvul.009G129200.2,GO:0005515
Phvul.009G093100,Phvul.009G093100.1,
Phvul.009G093100,Phvul.009G093100.2,
Phvul.009G096900,Phvul.009G096900.2,GO:0016491
Phvul.009G096900,Phvul.009G096900.2,GO:0055114
Phvul.009G040100,Phvul.009G040100.1,
Phvul.009G015400,Phvul.009G015400.1,
Phvul.009G194400,Phvul.009G194400.1,
Phvul.009G031800,Phvul.009G031800.1,
Phvul.009G055500,Phvul.009G055500.1,
Phvul.009G222000,Phvul.009G222000.1,GO:0005634
Phvul.009G222000,Phvul.009G222000.1,GO:0006352
Phvul.009G186600,Phvul.009G186600.1,GO:0003677
Phvul.009G186600,Phvul.009G186600.1,GO:0006355
Phvul.009G228100,Phvul.009G228100.1,GO:0005515
Phvul.009G228100,Phvul.009G228100.1,GO:0006355
Phvul.009G228100,Phvul.009G228100.1,GO:0016570
Phvul.009G228100,Phvul.009G228100.1,GO:0016593
Phvul.009G003500,Phvul.009G003500.1,GO:0016491
Phvul.009G003500,Phvul.009G003500.1,GO:0055114
Phvul.009G179400,Phvul.009G179400.2,GO:0005515
Phvul.009G179400,Phvul.009G179400.2,GO:0008270
Phvul.009G145100,Phvul.009G145100.1,GO:0005515
Phvul.009G093300,Phvul.009G093300.6,
Phvul.009G093300,Phvul.009G093300.1,
Phvul.009G093300,Phvul.009G093300.7,
Phvul.009G093300,Phvul.009G093300.4,
Phvul.009G093300,Phvul.009G093300.5,
Phvul.009G093300,Phvul.009G093300.8,
Phvul.009G093300,Phvul.009G093300.3,
Phvul.009G093300,Phvul.009G093300.9,
Phvul.009G219100,Phvul.009G219100.2,GO:0005515
Phvul.009G014700,Phvul.009G014700.3,GO:0005515
Phvul.009G043400,Phvul.009G043400.1,GO:0000160
Phvul.009G039800,Phvul.009G039800.1,
Phvul.009G256300,Phvul.009G256300.1,GO:0000166
Phvul.009G256300,Phvul.009G256300.1,GO:0003676
Phvul.009G223100,Phvul.009G223100.2,GO:0005515
Phvul.009G223100,Phvul.009G223100.2,GO:0008270
Phvul.009G223100,Phvul.009G223100.2,GO:0016021
Phvul.009G223100,Phvul.009G223100.2,GO:0022900
Phvul.009G224000,Phvul.009G224000.1,GO:0009733
Phvul.009G224000,Phvul.009G224000.2,GO:0009733
Phvul.009G001901,Phvul.009G001901.1,GO:0005515
Phvul.009G111900,Phvul.009G111900.1,GO:0003735
Phvul.009G111900,Phvul.009G111900.1,GO:0005622
Phvul.009G111900,Phvul.009G111900.1,GO:0005840
Phvul.009G111900,Phvul.009G111900.1,GO:0006412
Phvul.009G194800,Phvul.009G194800.1,GO:0005215
Phvul.009G194800,Phvul.009G194800.1,GO:0016021
Phvul.009G193300,Phvul.009G193300.2,
Phvul.009G248100,Phvul.009G248100.1,GO:0016021
Phvul.009G248100,Phvul.009G248100.1,GO:0016757
Phvul.009G134650,Phvul.009G134650.1,
Phvul.009G244500,Phvul.009G244500.1,GO:0004601
Phvul.009G244500,Phvul.009G244500.1,GO:0006979
Phvul.009G244500,Phvul.009G244500.1,GO:0020037
Phvul.009G244500,Phvul.009G244500.1,GO:0055114
Phvul.009G003400,Phvul.009G003400.1,GO:0016491
Phvul.009G003400,Phvul.009G003400.1,GO:0055114
Phvul.009G255900,Phvul.009G255900.1,
Phvul.009G245000,Phvul.009G245000.1,
Phvul.009G232400,Phvul.009G232400.1,
Phvul.009G050350,Phvul.009G050350.1,
Phvul.009G062100,Phvul.009G062100.1,GO:0006508
Phvul.009G062100,Phvul.009G062100.1,GO:0008236
Phvul.009G062100,Phvul.009G062100.1,GO:0016020
Phvul.009G193100,Phvul.009G193100.1,
Phvul.009G246700,Phvul.009G246700.1,GO:0003690
Phvul.009G246700,Phvul.009G246700.1,GO:0005739
Phvul.009G246700,Phvul.009G246700.1,GO:0006355
Phvul.009G095300,Phvul.009G095300.1,
Phvul.009G139100,Phvul.009G139100.1,GO:0005524
Phvul.009G139100,Phvul.009G139100.1,GO:0016887
Phvul.009G000500,Phvul.009G000500.1,GO:0006621
Phvul.009G000500,Phvul.009G000500.1,GO:0016021
Phvul.009G000500,Phvul.009G000500.1,GO:0046923
Phvul.009G040900,Phvul.009G040900.4,GO:0005515
Phvul.009G040900,Phvul.009G040900.5,GO:0005515
Phvul.009G223300,Phvul.009G223300.1,GO:0004842
Phvul.009G223300,Phvul.009G223300.1,GO:0005515
Phvul.009G223300,Phvul.009G223300.1,GO:0008270
Phvul.009G223300,Phvul.009G223300.1,GO:0016567
Phvul.009G151000,Phvul.009G151000.1,GO:0003677
Phvul.009G158300,Phvul.009G158300.1,
Phvul.009G107800,Phvul.009G107800.1,GO:0005515
Phvul.009G107800,Phvul.009G107800.1,GO:0072546
Phvul.009G245700,Phvul.009G245700.1,GO:0003824
Phvul.009G245700,Phvul.009G245700.1,GO:0046658
Phvul.009G245700,Phvul.009G245700.1,GO:0051716
Phvul.009G060950,Phvul.009G060950.1,
Phvul.009G198300,Phvul.009G198300.1,GO:0008270
Phvul.009G198300,Phvul.009G198300.2,GO:0008270
Phvul.009G215800,Phvul.009G215800.1,GO:0009055
Phvul.009G215800,Phvul.009G215800.1,GO:0015035
Phvul.009G215800,Phvul.009G215800.1,GO:0045454
Phvul.009G079600,Phvul.009G079600.1,GO:0003824
Phvul.009G079600,Phvul.009G079600.1,GO:0004722
Phvul.009G079600,Phvul.009G079600.1,GO:0006470
Phvul.009G034400,Phvul.009G034400.1,GO:0005215
Phvul.009G034400,Phvul.009G034400.1,GO:0016021
Phvul.009G085000,Phvul.009G085000.1,GO:0005515
Phvul.009G093800,Phvul.009G093800.1,GO:0003677
Phvul.009G093800,Phvul.009G093800.1,GO:0005524
Phvul.009G093800,Phvul.009G093800.1,GO:0016787
Phvul.009G143500,Phvul.009G143500.2,GO:0005515
Phvul.009G120700,Phvul.009G120700.2,
Phvul.009G120700,Phvul.009G120700.1,
Phvul.009G107200,Phvul.009G107200.2,
Phvul.009G107200,Phvul.009G107200.1,
Phvul.009G247300,Phvul.009G247300.1,
Phvul.009G255600,Phvul.009G255600.1,
Phvul.009G007500,Phvul.009G007500.1,
Phvul.009G145400,Phvul.009G145400.1,GO:0004672
Phvul.009G145400,Phvul.009G145400.1,GO:0004713
Phvul.009G145400,Phvul.009G145400.1,GO:0005524
Phvul.009G145400,Phvul.009G145400.1,GO:0006468
Phvul.009G145400,Phvul.009G145400.1,GO:0007165
Phvul.009G145400,Phvul.009G145400.2,GO:0004672
Phvul.009G145400,Phvul.009G145400.2,GO:0004713
Phvul.009G145400,Phvul.009G145400.2,GO:0005524
Phvul.009G145400,Phvul.009G145400.2,GO:0006468
Phvul.009G145400,Phvul.009G145400.2,GO:0007165
Phvul.009G145400,Phvul.009G145400.3,GO:0004672
Phvul.009G145400,Phvul.009G145400.3,GO:0004713
Phvul.009G145400,Phvul.009G145400.3,GO:0005524
Phvul.009G145400,Phvul.009G145400.3,GO:0006468
Phvul.009G145400,Phvul.009G145400.3,GO:0007165
Phvul.009G145400,Phvul.009G145400.4,GO:0004672
Phvul.009G145400,Phvul.009G145400.4,GO:0004713
Phvul.009G145400,Phvul.009G145400.4,GO:0005524
Phvul.009G145400,Phvul.009G145400.4,GO:0006468
Phvul.009G145400,Phvul.009G145400.4,GO:0007165
Phvul.009G118100,Phvul.009G118100.1,GO:0005634
Phvul.009G118100,Phvul.009G118100.1,GO:0006333
Phvul.009G075000,Phvul.009G075000.1,GO:0003677
